Time Step,Cluster,Dyad Count
0,0,10
0,1,4
0,2,3
0,3,7
0,4,8
0,5,4
1,0,4
1,1,8
1,2,7
1,3,5
1,4,6
1,5,6
2,0,2
2,1,8
2,2,6
2,3,7
2,4,8
2,5,5
3,0,3
3,1,9
3,2,5
3,3,4
3,4,9
3,5,6
4,0,6
4,1,10
4,2,6
4,3,3
4,4,5
4,5,6
5,0,2
5,1,11
5,2,5
5,3,6
5,4,8
5,5,4
6,0,4
6,1,14
6,2,5
6,3,4
6,4,6
6,5,3
7,0,3
7,1,15
7,2,9
7,3,2
7,4,4
7,5,3
8,0,8
8,1,13
8,2,5
8,3,3
8,4,5
8,5,2
9,0,3
9,1,9
9,2,1
9,3,5
9,4,13
9,5,5
10,0,5
10,1,7
10,2,6
10,3,8
10,4,5
10,5,5
11,0,3
11,1,9
11,2,6
11,3,6
11,4,7
11,5,5
12,0,3
12,1,11
12,2,5
12,3,7
12,4,3
12,5,7
13,0,6
13,1,10
13,2,3
13,3,9
13,4,4
13,5,4
14,0,4
14,1,10
14,2,7
14,3,5
14,4,3
14,5,7
15,0,4
15,1,6
15,2,6
15,3,9
15,4,3
15,5,8
16,0,6
16,1,10
16,2,2
16,3,4
16,4,7
16,5,7
17,0,8
17,1,9
17,2,6
17,3,6
17,4,2
17,5,5
18,0,7
18,1,6
18,2,6
18,3,6
18,4,5
18,5,6
19,0,8
19,1,7
19,2,5
19,3,4
19,4,6
19,5,6
20,0,5
20,1,9
20,2,7
20,3,2
20,4,6
20,5,7
21,0,11
21,1,10
21,2,5
21,3,3
21,4,2
21,5,5
22,0,7
22,1,8
22,2,3
22,3,8
22,4,7
22,5,3
23,0,2
23,1,12
23,2,2
23,3,7
23,4,6
23,5,7
24,0,2
24,1,8
24,2,6
24,3,8
24,4,5
24,5,7
25,0,5
25,1,3
25,2,5
25,3,10
25,4,3
25,5,10
26,0,6
26,1,10
26,2,3
26,3,3
26,4,6
26,5,8
27,0,7
27,1,8
27,2,1
27,3,5
27,4,2
27,5,13
28,0,5
28,1,8
28,2,5
28,3,10
28,4,3
28,5,5
29,0,3
29,1,8
29,2,4
29,3,7
29,4,7
29,5,7
30,0,7
30,1,9
30,2,2
30,3,7
30,4,3
30,5,8
31,0,6
31,1,6
31,2,8
31,3,6
31,4,4
31,5,6
32,0,3
32,1,8
32,2,3
32,3,10
32,4,6
32,5,6
33,0,3
33,1,9
33,2,6
33,3,8
33,4,5
33,5,5
34,0,5
34,1,6
34,2,7
34,3,3
34,4,10
34,5,5
35,0,6
35,1,10
35,2,4
35,3,5
35,4,6
35,5,5
36,0,10
36,1,5
36,2,4
36,3,7
36,4,8
36,5,2
37,0,1
37,1,7
37,2,6
37,3,7
37,4,6
37,5,9
38,0,3
38,1,9
38,2,6
38,3,4
38,4,6
38,5,8
39,0,7
39,1,6
39,2,2
39,3,6
39,4,9
39,5,6
40,0,5
40,1,10
40,2,3
40,3,8
40,4,7
40,5,3
41,0,7
41,1,6
41,2,10
41,3,3
41,4,5
41,5,5
42,0,5
42,1,4
42,2,2
42,3,9
42,4,7
42,5,9
43,0,8
43,1,7
43,2,1
43,3,7
43,4,7
43,5,6
44,0,5
44,1,7
44,2,5
44,3,3
44,4,4
44,5,12
45,0,6
45,1,6
45,2,5
45,3,5
45,4,4
45,5,10
46,0,6
46,1,4
46,2,7
46,3,10
46,4,4
46,5,5
47,0,8
47,1,9
47,2,7
47,3,6
47,4,4
47,5,2
48,0,3
48,1,10
48,2,4
48,3,9
48,4,5
48,5,5
49,0,2
49,1,9
49,2,7
49,3,7
49,4,4
49,5,7
50,0,6
50,1,7
50,2,10
50,3,3
50,4,4
50,5,6
51,0,6
51,1,5
51,2,8
51,3,7
51,4,5
51,5,5
52,0,6
52,1,12
52,2,8
52,3,4
52,4,3
52,5,3
53,0,2
53,1,5
53,2,8
53,3,6
53,4,8
53,5,7
54,0,6
54,1,7
54,2,4
54,3,6
54,4,8
54,5,5
55,0,4
55,1,8
55,2,8
55,3,9
55,4,4
55,5,3
56,0,6
56,1,7
56,2,8
56,3,5
56,4,7
56,5,3
57,0,3
57,1,12
57,2,4
57,3,7
57,4,5
57,5,5
58,0,4
58,1,8
58,2,7
58,3,8
58,4,3
58,5,6
59,0,4
59,1,4
59,2,5
59,3,9
59,4,6
59,5,8
60,0,7
60,1,7
60,2,4
60,3,5
60,4,3
60,5,10
61,0,5
61,1,9
61,2,5
61,3,5
61,4,3
61,5,9
62,0,4
62,1,3
62,2,6
62,3,12
62,4,3
62,5,8
63,0,6
63,1,7
63,2,8
63,3,5
63,4,4
63,5,6
64,0,3
64,1,6
64,2,13
64,3,3
64,4,6
64,5,5
65,0,5
65,1,9
65,2,7
65,3,6
65,4,2
65,5,7
66,0,0
66,1,11
66,2,5
66,3,7
66,4,4
66,5,9
67,0,4
67,1,10
67,2,6
67,3,5
67,4,9
67,5,2
68,0,4
68,1,4
68,2,5
68,3,10
68,4,5
68,5,8
69,0,7
69,1,8
69,2,2
69,3,4
69,4,5
69,5,10
70,0,6
70,1,6
70,2,6
70,3,7
70,4,6
70,5,5
71,0,3
71,1,9
71,2,3
71,3,14
71,4,3
71,5,4
72,0,2
72,1,8
72,2,3
72,3,11
72,4,6
72,5,6
73,0,3
73,1,4
73,2,11
73,3,9
73,4,5
73,5,4
74,0,5
74,1,9
74,2,5
74,3,8
74,4,5
74,5,4
75,0,4
75,1,8
75,2,6
75,3,6
75,4,9
75,5,3
76,0,2
76,1,12
76,2,9
76,3,5
76,4,2
76,5,6
77,0,5
77,1,4
77,2,7
77,3,6
77,4,9
77,5,5
78,0,7
78,1,5
78,2,5
78,3,8
78,4,6
78,5,5
79,0,6
79,1,9
79,2,5
79,3,7
79,4,5
79,5,4
80,0,7
80,1,6
80,2,6
80,3,9
80,4,3
80,5,5
81,0,5
81,1,7
81,2,4
81,3,10
81,4,8
81,5,2
82,0,8
82,1,10
82,2,4
82,3,8
82,4,4
82,5,2
83,0,8
83,1,5
83,2,8
83,3,4
83,4,6
83,5,5
84,0,10
84,1,0
84,2,3
84,3,7
84,4,10
84,5,6
85,0,7
85,1,7
85,2,3
85,3,3
85,4,13
85,5,3
86,0,4
86,1,8
86,2,10
86,3,5
86,4,8
86,5,1
87,0,11
87,1,3
87,2,3
87,3,6
87,4,6
87,5,7
88,0,6
88,1,7
88,2,7
88,3,8
88,4,2
88,5,6
89,0,4
89,1,8
89,2,4
89,3,8
89,4,6
89,5,6
90,0,3
90,1,5
90,2,4
90,3,10
90,4,4
90,5,10
91,0,7
91,1,7
91,2,7
91,3,6
91,4,4
91,5,5
92,0,3
92,1,8
92,2,9
92,3,4
92,4,5
92,5,7
93,0,5
93,1,5
93,2,8
93,3,4
93,4,5
93,5,9
94,0,10
94,1,6
94,2,6
94,3,7
94,4,4
94,5,3
95,0,2
95,1,9
95,2,7
95,3,8
95,4,4
95,5,6
96,0,2
96,1,9
96,2,5
96,3,8
96,4,7
96,5,5
97,0,3
97,1,6
97,2,6
97,3,9
97,4,5
97,5,7
98,0,7
98,1,5
98,2,6
98,3,7
98,4,4
98,5,7
99,0,3
99,1,7
99,2,6
99,3,7
99,4,4
99,5,9
100,0,6
100,1,9
100,2,6
100,3,6
100,4,5
100,5,4
101,0,5
101,1,2
101,2,6
101,3,8
101,4,9
101,5,6
102,0,5
102,1,6
102,2,3
102,3,10
102,4,6
102,5,6
103,0,5
103,1,8
103,2,6
103,3,7
103,4,7
103,5,3
104,0,2
104,1,13
104,2,7
104,3,8
104,4,3
104,5,3
105,0,10
105,1,6
105,2,5
105,3,6
105,4,6
105,5,3
106,0,6
106,1,9
106,2,2
106,3,5
106,4,3
106,5,11
107,0,4
107,1,7
107,2,7
107,3,11
107,4,3
107,5,4
108,0,5
108,1,8
108,2,6
108,3,5
108,4,6
108,5,6
109,0,3
109,1,7
109,2,6
109,3,8
109,4,6
109,5,6
110,0,4
110,1,7
110,2,6
110,3,5
110,4,7
110,5,7
111,0,3
111,1,4
111,2,9
111,3,9
111,4,5
111,5,6
112,0,7
112,1,8
112,2,6
112,3,7
112,4,4
112,5,4
113,0,5
113,1,10
113,2,3
113,3,8
113,4,4
113,5,6
114,0,3
114,1,7
114,2,4
114,3,7
114,4,3
114,5,12
115,0,5
115,1,8
115,2,6
115,3,10
115,4,4
115,5,3
116,0,3
116,1,9
116,2,5
116,3,6
116,4,2
116,5,11
117,0,1
117,1,11
117,2,1
117,3,9
117,4,7
117,5,7
118,0,8
118,1,7
118,2,5
118,3,8
118,4,5
118,5,3
119,0,6
119,1,7
119,2,5
119,3,6
119,4,5
119,5,7
120,0,4
120,1,7
120,2,6
120,3,11
120,4,3
120,5,5
121,0,3
121,1,7
121,2,7
121,3,6
121,4,8
121,5,5
122,0,3
122,1,7
122,2,4
122,3,7
122,4,5
122,5,10
123,0,4
123,1,12
123,2,4
123,3,8
123,4,5
123,5,3
124,0,4
124,1,9
124,2,5
124,3,3
124,4,6
124,5,9
125,0,4
125,1,10
125,2,6
125,3,5
125,4,4
125,5,7
126,0,3
126,1,7
126,2,3
126,3,8
126,4,5
126,5,10
127,0,8
127,1,3
127,2,6
127,3,8
127,4,4
127,5,7
