Time Step,Cluster,Dyad Count
43,1,6
43,2,2
43,3,3
43,4,4
43,5,4
43,6,5
43,7,4
43,8,4
44,0,3
44,1,3
44,2,2
44,3,6
44,4,5
44,5,6
44,6,2
44,7,6
44,8,3
45,0,7
45,1,3
45,2,3
45,3,4
45,4,2
45,5,4
45,6,6
45,7,5
45,8,2
46,0,6
46,1,5
46,2,1
46,3,4
46,4,2
46,5,4
46,6,5
46,7,5
46,8,4
47,0,10
47,1,8
47,2,2
47,3,0
47,4,2
47,5,0
47,6,7
47,7,5
47,8,2
48,0,5
48,1,5
48,2,1
48,3,4
48,4,4
48,5,4
48,6,6
48,7,1
48,8,6
49,0,4
49,1,3
49,2,3
49,3,5
49,4,4
49,5,3
49,6,10
49,7,2
49,8,2
50,0,5
50,1,1
50,2,1
50,3,4
50,4,4
50,5,8
50,6,5
50,7,5
50,8,3
51,0,3
51,1,5
51,2,3
51,3,5
51,4,3
51,5,2
51,6,5
51,7,3
51,8,7
52,0,8
52,1,4
52,2,2
52,3,5
52,4,3
52,5,2
52,6,8
52,7,2
52,8,2
53,0,1
53,1,3
53,2,6
53,3,3
53,4,3
53,5,5
53,6,6
53,7,4
53,8,5
54,0,1
54,1,4
54,2,4
54,3,3
54,4,4
54,5,1
54,6,7
54,7,5
54,8,7
55,0,3
55,1,6
55,2,2
55,3,2
55,4,4
55,5,2
55,6,6
55,7,5
55,8,6
56,0,7
56,1,4
56,2,2
56,3,3
56,4,1
56,5,4
56,6,6
56,7,2
56,8,7
57,0,5
57,1,7
57,2,4
57,3,4
57,4,2
57,5,0
57,6,8
57,7,1
57,8,5
58,0,4
58,1,3
58,2,3
58,3,3
58,4,2
58,5,3
58,6,9
58,7,5
58,8,4
59,0,6
59,1,5
59,2,3
59,3,3
59,4,3
59,5,6
59,6,2
59,7,4
59,8,4
60,0,5
60,1,2
60,2,2
60,3,6
60,4,3
60,5,7
60,6,5
60,7,4
60,8,2
61,0,5
61,1,1
61,2,2
61,3,5
61,4,7
61,5,3
61,6,6
61,7,4
61,8,3
62,0,3
62,1,9
62,2,1
62,3,5
62,4,6
62,5,2
62,6,2
62,7,3
62,8,5
63,0,5
63,1,3
63,2,2
63,3,6
63,4,4
63,5,2
63,6,5
63,7,3
63,8,6
64,0,2
64,1,0
64,2,5
64,3,9
64,4,5
64,5,1
64,6,6
64,7,6
64,8,2
65,0,2
65,1,4
65,2,0
65,3,6
65,4,4
65,5,3
65,6,7
65,7,6
65,8,4
66,0,1
66,1,4
66,2,3
66,3,5
66,4,4
66,5,5
66,6,9
66,7,4
66,8,1
67,0,8
67,1,2
67,2,4
67,3,5
67,4,3
67,5,0
67,6,9
67,7,0
67,8,5
68,0,1
68,1,4
68,2,3
68,3,5
68,4,6
68,5,5
68,6,4
68,7,6
68,8,2
69,0,3
69,1,3
69,2,5
69,3,7
69,4,4
69,5,2
69,6,5
69,7,3
69,8,4
70,0,5
70,1,5
70,2,4
70,3,3
70,4,5
70,5,2
70,6,3
70,7,3
70,8,6
71,0,2
71,1,8
71,2,2
71,3,4
71,4,3
71,5,3
71,6,9
71,7,3
71,8,2
72,0,1
72,1,6
72,2,2
72,3,5
72,4,2
72,5,5
72,6,6
72,7,2
72,8,7
73,0,2
73,1,3
73,2,2
73,3,8
73,4,4
73,5,0
73,6,4
73,7,7
73,8,6
74,0,5
74,1,3
74,2,5
74,3,4
74,4,3
74,5,3
74,6,7
74,7,4
74,8,2
75,0,4
75,1,1
75,2,3
75,3,5
75,4,0
75,5,6
75,6,5
75,7,2
75,8,10
76,0,4
76,1,4
76,2,1
76,3,6
76,4,1
76,5,4
76,6,7
76,7,5
76,8,4
77,0,4
77,1,3
77,2,4
77,3,2
77,4,1
77,5,9
77,6,3
77,7,4
77,8,6
78,0,1
78,1,1
78,2,5
78,3,1
78,4,2
78,5,8
78,6,5
78,7,5
78,8,8
79,0,5
79,1,3
79,2,1
79,3,2
79,4,5
79,5,3
79,6,7
79,7,4
79,8,6
80,0,5
80,1,6
80,2,3
80,3,5
80,4,4
80,5,1
80,6,4
80,7,2
80,8,6
81,0,4
81,1,7
81,2,5
81,3,7
81,4,4
81,5,1
81,6,2
81,7,3
81,8,3
82,0,6
82,1,1
82,2,0
82,3,2
82,4,3
82,5,2
82,6,8
82,7,6
82,8,8
83,0,6
83,1,6
83,2,3
83,3,4
83,4,3
83,5,2
83,6,1
83,7,8
83,8,3
84,0,8
84,1,6
84,2,6
84,3,2
84,4,1
84,5,5
84,6,1
84,7,2
84,8,5
85,0,4
85,1,4
85,2,8
85,3,1
85,4,1
85,5,2
85,6,5
85,7,3
85,8,8
86,0,5
86,1,3
86,2,3
86,3,5
86,4,4
86,5,3
86,6,2
86,7,9
86,8,2
87,0,6
87,1,4
87,2,4
87,3,4
87,4,5
87,5,3
87,6,3
87,7,4
87,8,3
88,0,2
88,1,3
88,2,2
88,3,4
88,4,3
88,5,7
88,6,7
88,7,5
88,8,3
89,0,6
89,1,3
89,2,1
89,3,4
89,4,3
89,5,1
89,6,7
89,7,3
89,8,8
90,0,2
90,1,4
90,2,2
90,3,4
90,4,4
90,5,5
90,6,4
90,7,5
90,8,6
91,0,5
91,1,2
91,2,4
91,3,4
91,4,5
91,5,5
91,6,5
91,7,3
91,8,3
92,0,2
92,1,3
92,2,2
92,3,6
92,4,2
92,5,4
92,6,7
92,7,5
92,8,5
93,0,2
93,1,4
93,2,4
93,3,5
93,4,3
93,5,2
93,6,6
93,7,2
93,8,8
94,0,9
94,1,5
94,2,2
94,3,4
94,4,3
94,5,1
94,6,5
94,7,5
94,8,2
95,0,5
95,1,2
95,2,2
95,3,9
95,4,3
95,5,3
95,6,5
95,7,3
95,8,4
96,0,5
96,1,5
96,2,5
96,3,3
96,4,2
96,5,1
96,6,3
96,7,5
96,8,7
97,0,2
97,1,6
97,2,2
97,3,4
97,4,3
97,5,4
97,6,6
97,7,4
97,8,5
98,0,6
98,1,2
98,2,0
98,3,2
98,4,4
98,5,7
98,6,2
98,7,5
98,8,8
99,0,6
99,1,3
99,2,2
99,3,2
99,4,8
99,5,0
99,6,5
99,7,4
99,8,6
100,0,7
100,1,1
100,2,3
100,3,5
100,4,3
100,5,2
100,6,6
100,7,3
100,8,6
101,0,4
101,1,3
101,2,6
101,3,1
101,4,5
101,5,2
101,6,3
101,7,7
101,8,5
102,0,3
102,1,3
102,2,4
102,3,5
102,4,6
102,5,3
102,6,5
102,7,1
102,8,6
103,0,5
103,1,3
103,2,5
103,3,6
103,4,0
103,5,6
103,6,4
103,7,3
103,8,4
104,0,3
104,1,5
104,2,1
104,3,4
104,4,7
104,5,3
104,6,5
104,7,5
104,8,3
105,0,7
105,1,4
105,2,3
105,3,6
105,4,4
105,5,3
105,6,3
105,7,3
105,8,3
106,0,5
106,1,1
106,2,1
106,3,5
106,4,3
106,5,3
106,6,7
106,7,6
106,8,5
107,0,4
107,1,6
107,2,2
107,3,2
107,4,4
107,5,5
107,6,7
107,7,2
107,8,4
108,0,3
108,1,4
108,2,4
108,3,2
108,4,4
108,5,3
108,6,6
108,7,6
108,8,4
109,0,3
109,1,0
109,2,7
109,3,7
109,4,2
109,5,2
109,6,6
109,7,1
109,8,8
110,0,6
110,1,3
110,2,3
110,3,4
110,4,3
110,5,2
110,6,4
110,7,6
110,8,5
111,0,4
111,1,5
111,2,4
111,3,3
111,4,4
111,5,2
111,6,3
111,7,8
111,8,3
112,0,5
112,1,3
112,2,1
112,3,4
112,4,4
112,5,1
112,6,5
112,7,5
112,8,8
113,0,8
113,1,5
113,2,3
113,3,6
113,4,3
113,5,2
113,6,5
113,7,1
113,8,3
114,0,3
114,1,3
114,2,2
114,3,5
114,4,8
114,5,2
114,6,6
114,7,4
114,8,3
115,0,4
115,1,5
115,2,2
115,3,6
115,4,5
115,5,3
115,6,3
115,7,2
115,8,6
116,0,4
116,1,9
116,2,0
116,3,9
116,4,2
116,5,4
116,6,3
116,7,3
116,8,2
117,0,2
117,1,5
117,2,3
117,3,3
117,4,4
117,5,2
117,6,9
117,7,3
117,8,5
118,0,2
118,1,5
118,2,5
118,3,2
118,4,4
118,5,1
118,6,9
118,7,5
118,8,3
119,0,4
119,1,5
119,2,4
119,3,2
119,4,2
119,5,6
119,6,5
119,7,5
119,8,3
120,0,4
120,1,6
120,2,1
120,3,5
120,4,5
120,5,3
120,6,5
120,7,4
120,8,3
121,0,3
121,1,3
121,2,4
121,3,4
121,4,3
121,5,3
121,6,7
121,7,5
121,8,4
122,0,2
122,1,4
122,2,3
122,3,5
122,4,7
122,5,2
122,6,4
122,7,3
122,8,6
123,0,3
123,1,7
123,2,2
123,3,4
123,4,3
123,5,5
123,6,5
123,7,2
123,8,5
124,0,3
124,1,2
124,2,2
124,3,6
124,4,6
124,5,4
124,6,6
124,7,1
124,8,6
125,0,5
125,1,2
125,2,4
125,3,3
125,4,7
125,5,3
125,6,7
125,7,2
125,8,3
126,0,4
126,1,6
126,2,5
126,3,6
126,4,1
126,5,4
126,6,4
126,7,3
126,8,3
127,0,5
127,1,3
127,2,1
127,3,5
127,4,4
127,5,1
127,6,5
127,7,5
127,8,7
