Time Step,Cluster,Dyad Count
77,5,3
77,6,8
78,0,3
78,1,4
78,2,6
78,3,3
78,4,5
78,5,8
78,6,7
79,0,7
79,1,4
79,2,3
79,3,8
79,4,6
79,5,3
79,6,5
80,0,7
80,1,7
80,2,3
80,3,7
80,4,5
80,5,1
80,6,6
81,0,6
81,1,6
81,2,6
81,3,6
81,4,5
81,5,4
81,6,3
82,0,5
82,1,4
82,2,0
82,3,7
82,4,7
82,5,5
82,6,8
83,0,5
83,1,5
83,2,5
83,3,8
83,4,2
83,5,9
83,6,2
84,0,2
84,1,6
84,2,7
84,3,10
84,4,1
84,5,4
84,6,6
85,0,4
85,1,4
85,2,9
85,3,4
85,4,4
85,5,2
85,6,9
86,0,10
86,1,5
86,2,3
86,3,5
86,4,2
86,5,8
86,6,3
87,0,8
87,1,5
87,2,4
87,3,6
87,4,3
87,5,4
87,6,6
88,0,9
88,1,4
88,2,2
88,3,5
88,4,7
88,5,4
88,6,5
89,0,4
89,1,7
89,2,2
89,3,4
89,4,8
89,5,4
89,6,7
90,0,5
90,1,7
90,2,3
90,3,5
90,4,4
90,5,5
90,6,7
91,0,6
91,1,4
91,2,4
91,3,6
91,4,5
91,5,6
91,6,5
92,0,8
92,1,4
92,2,2
92,3,4
92,4,7
92,5,6
92,6,5
93,0,8
93,1,4
93,2,4
93,3,3
93,4,5
93,5,2
93,6,10
94,0,7
94,1,6
94,2,3
94,3,9
94,4,6
94,5,2
94,6,3
95,0,11
95,1,2
95,2,3
95,3,7
95,4,5
95,5,4
95,6,4
96,0,4
96,1,5
96,2,5
96,3,6
96,4,2
96,5,5
96,6,9
97,0,5
97,1,10
97,2,4
97,3,3
97,4,5
97,5,4
97,6,5
98,0,6
98,1,5
98,2,0
98,3,4
98,4,4
98,5,7
98,6,10
99,0,7
99,1,4
99,2,4
99,3,6
99,4,4
99,5,6
99,6,5
100,0,10
100,1,2
100,2,4
100,3,6
100,4,4
100,5,3
100,6,7
101,0,4
101,1,5
101,2,8
101,3,4
101,4,3
101,5,5
101,6,7
102,0,11
102,1,5
102,2,6
102,3,4
102,4,4
102,5,3
102,6,3
103,0,5
103,1,6
103,2,6
103,3,8
103,4,6
103,5,3
103,6,2
104,0,7
104,1,5
104,2,2
104,3,5
104,4,8
104,5,5
104,6,4
105,0,6
105,1,5
105,2,3
105,3,9
105,4,4
105,5,4
105,6,5
106,0,7
106,1,3
106,2,1
106,3,5
106,4,7
106,5,6
106,6,7
107,0,7
107,1,7
107,2,3
107,3,5
107,4,7
107,5,3
107,6,4
108,0,4
108,1,4
108,2,5
108,3,4
108,4,8
108,5,6
108,6,5
109,0,9
109,1,2
109,2,8
109,3,2
109,4,6
109,5,2
109,6,7
110,0,6
110,1,5
110,2,3
110,3,7
110,4,4
110,5,5
110,6,6
111,0,5
111,1,7
111,2,4
111,3,5
111,4,3
111,5,7
111,6,5
112,0,6
112,1,4
112,2,4
112,3,5
112,4,6
112,5,6
112,6,5
113,0,7
113,1,3
113,2,3
113,3,9
113,4,8
113,5,2
113,6,4
114,0,10
114,1,5
114,2,3
114,3,3
114,4,6
114,5,6
114,6,3
115,0,8
115,1,8
115,2,3
115,3,6
115,4,4
115,5,1
115,6,6
116,0,4
116,1,12
116,2,0
116,3,5
116,4,4
116,5,5
116,6,6
117,0,6
117,1,4
117,2,4
117,3,2
117,4,12
117,5,4
117,6,4
118,0,10
118,1,4
118,2,4
118,3,3
118,4,5
118,5,6
118,6,4
119,0,4
119,1,7
119,2,4
119,3,5
119,4,5
119,5,7
119,6,4
120,0,7
120,1,8
120,2,3
120,3,3
120,4,3
120,5,3
120,6,9
121,0,5
121,1,3
121,2,4
121,3,6
121,4,7
121,5,7
121,6,4
122,0,7
122,1,6
122,2,4
122,3,5
122,4,2
122,5,6
122,6,6
123,0,9
123,1,9
123,2,2
123,3,4
123,4,5
123,5,2
123,6,5
124,0,9
124,1,5
124,2,4
124,3,5
124,4,7
124,5,1
124,6,5
125,0,6
125,1,2
125,2,2
125,3,8
125,4,7
125,5,6
125,6,5
126,0,2
126,1,7
126,2,6
126,3,5
126,4,8
126,5,5
126,6,3
127,0,4
127,1,5
127,2,4
127,3,6
127,4,5
127,5,5
127,6,7
