Time Step,Cluster,Dyad Count
0,0,3
0,1,6
0,2,1
0,3,1
0,4,3
0,5,9
0,6,8
0,7,1
0,8,4
1,0,1
1,1,7
1,2,3
1,3,2
1,4,5
1,5,7
1,6,4
1,7,5
1,8,2
2,0,4
2,1,6
2,2,2
2,3,3
2,4,6
2,5,9
2,6,2
2,7,1
2,8,3
3,0,5
3,1,1
3,2,6
3,3,4
3,4,2
3,5,2
3,6,5
3,7,4
3,8,7
4,0,0
4,1,4
4,2,3
4,3,4
4,4,4
4,5,5
4,6,3
4,7,6
4,8,7
5,0,6
5,1,4
5,2,2
5,3,3
5,4,8
5,5,5
5,6,3
5,7,5
5,8,0
6,0,8
6,1,3
6,2,4
6,3,2
6,4,6
6,5,2
6,6,3
6,7,3
6,8,5
7,0,2
7,1,2
7,2,2
7,3,5
7,4,6
7,5,10
7,6,3
7,7,4
7,8,2
8,0,6
8,1,3
8,2,2
8,3,4
8,4,7
8,5,6
8,6,2
8,7,5
8,8,1
9,0,5
9,1,2
9,2,3
9,3,8
9,4,3
9,5,2
9,6,4
9,7,5
9,8,4
10,0,4
10,1,4
10,2,2
10,3,4
10,4,4
10,5,4
10,6,6
10,7,6
10,8,2
11,0,3
11,1,3
11,2,0
11,3,5
11,4,5
11,5,2
11,6,2
11,7,11
11,8,5
12,0,3
12,1,2
12,2,3
12,3,2
12,4,5
12,5,1
12,6,6
12,7,8
12,8,6
13,0,5
13,1,6
13,2,3
13,3,3
13,4,5
13,5,2
13,6,8
13,7,3
13,8,1
14,0,4
14,1,2
14,2,0
14,3,3
14,4,7
14,5,6
14,6,7
14,7,2
14,8,5
15,0,4
15,1,5
15,2,0
15,3,6
15,4,6
15,5,1
15,6,7
15,7,6
15,8,1
16,0,5
16,1,2
16,2,3
16,3,3
16,4,5
16,5,3
16,6,4
16,7,6
16,8,5
17,0,5
17,1,3
17,2,3
17,3,6
17,4,3
17,5,3
17,6,2
17,7,7
17,8,4
18,0,4
18,1,4
18,2,4
18,3,4
18,4,4
18,5,1
18,6,3
18,7,10
18,8,2
19,0,4
19,1,4
19,2,4
19,3,3
19,4,4
19,5,1
19,6,3
19,7,7
19,8,6
20,0,2
20,1,3
20,2,5
20,3,4
20,4,5
20,5,3
20,6,1
20,7,6
20,8,7
21,0,2
21,1,5
21,2,4
21,3,3
21,4,1
21,5,6
21,6,3
21,7,5
21,8,7
22,0,7
22,1,6
22,2,2
22,3,8
22,4,2
22,5,1
22,6,3
22,7,5
22,8,2
23,0,2
23,1,3
23,2,3
23,3,3
23,4,7
23,5,6
23,6,2
23,7,7
23,8,3
24,0,9
24,1,4
24,2,0
24,3,4
24,4,5
24,5,6
24,6,2
24,7,4
24,8,2
25,0,4
25,1,4
25,2,0
25,3,7
25,4,2
25,5,2
25,6,5
25,7,4
25,8,8
26,0,3
26,1,5
26,2,0
26,3,3
26,4,7
26,5,2
26,6,5
26,7,5
26,8,6
27,0,4
27,1,4
27,2,1
27,3,4
27,4,4
27,5,2
27,6,5
27,7,7
27,8,5
28,0,7
28,1,7
28,2,4
28,3,4
28,4,5
28,5,2
28,6,4
28,7,1
28,8,2
29,0,8
29,1,5
29,2,2
29,3,3
29,4,6
29,5,0
29,6,3
29,7,6
29,8,3
30,0,6
30,1,4
30,2,2
30,3,5
30,4,2
30,5,3
30,6,2
30,7,9
30,8,3
31,0,6
31,1,3
31,2,2
31,3,4
31,4,4
31,5,4
31,6,4
31,7,5
31,8,4
