Time Step,Cluster,Dyad Count
93,1,5
93,2,4
93,3,6
93,4,3
93,5,5
93,6,6
93,7,4
94,0,1
94,1,2
94,2,4
94,3,5
94,4,6
94,5,5
94,6,5
94,7,8
95,0,5
95,1,6
95,2,1
95,3,4
95,4,7
95,5,3
95,6,5
95,7,5
96,0,4
96,1,8
96,2,5
96,3,6
96,4,0
96,5,4
96,6,4
96,7,5
97,0,4
97,1,1
97,2,7
97,3,6
97,4,5
97,5,6
97,6,4
97,7,3
98,0,5
98,1,4
98,2,3
98,3,2
98,4,5
98,5,6
98,6,7
98,7,4
99,0,5
99,1,5
99,2,3
99,3,6
99,4,3
99,5,2
99,6,4
99,7,8
100,0,6
100,1,6
100,2,3
100,3,6
100,4,5
100,5,5
100,6,2
100,7,3
101,0,6
101,1,2
101,2,5
101,3,10
101,4,3
101,5,7
101,6,0
101,7,3
102,0,7
102,1,4
102,2,4
102,3,3
102,4,4
102,5,3
102,6,6
102,7,5
103,0,1
103,1,4
103,2,2
103,3,7
103,4,6
103,5,3
103,6,7
103,7,6
104,0,4
104,1,5
104,2,4
104,3,2
104,4,6
104,5,4
104,6,6
104,7,5
105,0,1
105,1,6
105,2,7
105,3,5
105,4,10
105,5,4
105,6,1
105,7,2
106,0,2
106,1,7
106,2,4
106,3,4
106,4,6
106,5,6
106,6,1
106,7,6
107,0,5
107,1,3
107,2,4
107,3,2
107,4,2
107,5,3
107,6,8
107,7,9
108,0,4
108,1,9
108,2,4
108,3,2
108,4,3
108,5,2
108,6,5
108,7,7
109,0,4
109,1,3
109,2,3
109,3,8
109,4,5
109,5,4
109,6,4
109,7,5
110,0,6
110,1,6
110,2,3
110,3,4
110,4,6
110,5,4
110,6,4
110,7,3
111,0,1
111,1,7
111,2,1
111,3,8
111,4,3
111,5,6
111,6,6
111,7,4
112,0,7
112,1,4
112,2,4
112,3,4
112,4,6
112,5,4
112,6,1
112,7,6
113,0,6
113,1,2
113,2,6
113,3,3
113,4,6
113,5,4
113,6,4
113,7,5
114,0,7
114,1,5
114,2,0
114,3,3
114,4,5
114,5,4
114,6,8
114,7,4
115,0,6
115,1,4
115,2,10
115,3,2
115,4,1
115,5,4
115,6,4
115,7,5
116,0,2
116,1,1
116,2,8
116,3,3
116,4,7
116,5,5
116,6,4
116,7,6
117,0,3
117,1,3
117,2,4
117,3,5
117,4,3
117,5,5
117,6,5
117,7,8
118,0,8
118,1,7
118,2,5
118,3,5
118,4,4
118,5,0
118,6,4
118,7,3
119,0,0
119,1,4
119,2,4
119,3,4
119,4,6
119,5,7
119,6,4
119,7,7
120,0,4
120,1,6
120,2,4
120,3,2
120,4,6
120,5,5
120,6,3
120,7,6
121,0,2
121,1,9
121,2,3
121,3,6
121,4,4
121,5,3
121,6,3
121,7,6
122,0,9
122,1,8
122,2,2
122,3,1
122,4,2
122,5,6
122,6,4
122,7,4
123,0,7
123,1,6
123,2,3
123,3,2
123,4,7
123,5,4
123,6,4
123,7,3
124,0,1
124,1,7
124,2,3
124,3,3
124,4,2
124,5,6
124,6,4
124,7,10
125,0,6
125,1,5
125,2,2
125,3,3
125,4,4
125,5,5
125,6,5
125,7,6
126,0,1
126,1,5
126,2,5
126,3,5
126,4,5
126,5,5
126,6,3
126,7,7
127,0,3
127,1,6
127,2,5
127,3,3
127,4,1
127,5,6
127,6,6
127,7,6
