Time Step,Cluster,Dyad Count
0,0,2
0,1,7
0,2,2
0,3,1
0,4,5
0,5,2
0,6,12
0,7,3
0,8,2
1,0,0
1,1,11
1,2,0
1,3,5
1,4,2
1,5,7
1,6,8
1,7,2
1,8,1
2,0,4
2,1,7
2,2,3
2,3,2
2,4,4
2,5,1
2,6,9
2,7,4
2,8,2
3,0,3
3,1,3
3,2,6
3,3,7
3,4,2
3,5,4
3,6,5
3,7,2
3,8,4
4,0,1
4,1,8
4,2,0
4,3,7
4,4,4
4,5,2
4,6,6
4,7,5
4,8,3
5,0,4
5,1,7
5,2,3
5,3,3
5,4,4
5,5,6
5,6,8
5,7,0
5,8,1
6,0,6
6,1,8
6,2,1
6,3,3
6,4,4
6,5,6
6,6,3
6,7,1
6,8,4
7,0,3
7,1,4
7,2,5
7,3,4
7,4,5
7,5,1
7,6,9
7,7,3
7,8,2
8,0,5
8,1,5
8,2,4
8,3,2
8,4,3
8,5,4
8,6,6
8,7,7
8,8,0
9,0,6
9,1,3
9,2,3
9,3,5
9,4,2
9,5,6
9,6,5
9,7,1
9,8,5
10,0,3
10,1,6
10,2,3
10,3,3
10,4,3
10,5,4
10,6,8
10,7,4
10,8,2
11,0,4
11,1,5
11,2,5
11,3,2
11,4,4
11,5,6
11,6,2
11,7,7
11,8,1
12,0,2
12,1,3
12,2,6
12,3,2
12,4,6
12,5,2
12,6,4
12,7,8
12,8,3
13,0,5
13,1,9
13,2,2
13,3,4
13,4,1
13,5,3
13,6,6
13,7,5
13,8,1
14,0,3
14,1,8
14,2,4
14,3,0
14,4,3
14,5,5
14,6,8
14,7,4
14,8,1
15,0,0
15,1,10
15,2,5
15,3,2
15,4,4
15,5,3
15,6,3
15,7,4
15,8,5
16,0,4
16,1,7
16,2,4
16,3,4
16,4,1
16,5,2
16,6,5
16,7,5
16,8,4
17,0,3
17,1,6
17,2,5
17,3,6
17,4,1
17,5,4
17,6,4
17,7,5
17,8,2
18,0,3
18,1,6
18,2,2
18,3,5
18,4,2
18,5,7
18,6,4
18,7,6
18,8,1
19,0,2
19,1,4
19,2,3
19,3,5
19,4,4
19,5,5
19,6,2
19,7,9
19,8,2
20,0,3
20,1,3
20,2,5
20,3,4
20,4,3
20,5,5
20,6,4
20,7,4
20,8,5
21,0,4
21,1,3
21,2,1
21,3,4
21,4,3
21,5,4
21,6,6
21,7,6
21,8,5
22,0,9
22,1,7
22,2,5
22,3,2
22,4,2
22,5,5
22,6,2
22,7,3
22,8,1
23,0,4
23,1,5
23,2,2
23,3,4
23,4,3
23,5,1
23,6,6
23,7,7
23,8,4
24,0,6
24,1,7
24,2,3
24,3,3
24,4,7
24,5,2
24,6,5
24,7,2
24,8,1
25,0,6
25,1,2
25,2,4
25,3,4
25,4,5
25,5,5
25,6,4
25,7,2
25,8,4
26,0,3
26,1,6
26,2,4
26,3,0
26,4,4
26,5,5
26,6,5
26,7,5
26,8,4
27,0,5
27,1,3
27,2,3
27,3,1
27,4,5
27,5,4
27,6,4
27,7,9
27,8,2
28,0,5
28,1,8
28,2,4
28,3,6
28,4,2
28,5,3
28,6,2
28,7,3
28,8,3
29,0,5
29,1,7
29,2,10
29,3,2
29,4,2
29,5,2
29,6,2
29,7,5
29,8,1
30,0,6
30,1,2
30,2,3
30,3,3
30,4,3
30,5,6
30,6,4
30,7,6
30,8,3
31,0,1
31,1,10
31,2,5
31,3,4
31,4,2
31,5,1
31,6,5
31,7,6
31,8,2
