Time Step,Cluster,Dyad Count
0,0,3
0,1,4
0,2,8
0,3,5
0,4,6
0,5,10
1,0,4
1,1,4
1,2,10
1,3,6
1,4,7
1,5,5
2,0,7
2,1,4
2,2,6
2,3,6
2,4,7
2,5,6
3,0,7
3,1,2
3,2,11
3,3,6
3,4,6
3,5,4
4,0,6
4,1,5
4,2,11
4,3,2
4,4,4
4,5,8
5,0,6
5,1,6
5,2,6
5,3,5
5,4,10
5,5,3
6,0,8
6,1,2
6,2,14
6,3,3
6,4,4
6,5,5
7,0,3
7,1,5
7,2,14
7,3,6
7,4,5
7,5,3
8,0,2
8,1,7
8,2,12
8,3,8
8,4,4
8,5,3
9,0,7
9,1,5
9,2,10
9,3,3
9,4,10
9,5,1
10,0,4
10,1,6
10,2,6
10,3,6
10,4,6
10,5,8
11,0,2
11,1,6
11,2,10
11,3,7
11,4,8
11,5,3
12,0,10
12,1,8
12,2,9
12,3,3
12,4,2
12,5,4
13,0,3
13,1,10
13,2,8
13,3,7
13,4,3
13,5,5
14,0,3
14,1,2
14,2,12
14,3,8
14,4,4
14,5,7
15,0,7
15,1,7
15,2,8
15,3,9
15,4,3
15,5,2
16,0,2
16,1,5
16,2,7
16,3,7
16,4,7
16,5,8
17,0,4
17,1,3
17,2,8
17,3,6
17,4,4
17,5,11
18,0,5
18,1,4
18,2,10
18,3,7
18,4,4
18,5,6
19,0,1
19,1,6
19,2,11
19,3,5
19,4,4
19,5,9
20,0,6
20,1,5
20,2,12
20,3,5
20,4,4
20,5,4
21,0,5
21,1,6
21,2,10
21,3,5
21,4,2
21,5,8
22,0,3
22,1,4
22,2,12
22,3,8
22,4,6
22,5,3
23,0,3
23,1,7
23,2,10
23,3,4
23,4,5
23,5,7
24,0,4
24,1,9
24,2,6
24,3,6
24,4,6
24,5,5
25,0,6
25,1,3
25,2,6
25,3,9
25,4,4
25,5,8
26,0,4
26,1,5
26,2,5
26,3,9
26,4,8
26,5,5
27,0,8
27,1,6
27,2,6
27,3,6
27,4,2
27,5,8
28,0,9
28,1,4
28,2,3
28,3,7
28,4,4
28,5,9
29,0,3
29,1,3
29,2,9
29,3,11
29,4,5
29,5,5
30,0,8
30,1,6
30,2,8
30,3,6
30,4,3
30,5,5
31,0,3
31,1,7
31,2,11
31,3,5
31,4,6
31,5,4
32,0,6
32,1,4
32,2,9
32,3,9
32,4,5
32,5,3
33,0,5
33,1,7
33,2,7
33,3,8
33,4,4
33,5,5
34,0,3
34,1,5
34,2,8
34,3,7
34,4,9
34,5,4
35,0,0
35,1,7
35,2,15
35,3,7
35,4,3
35,5,4
36,0,4
36,1,2
36,2,12
36,3,9
36,4,5
36,5,4
37,0,4
37,1,7
37,2,6
37,3,9
37,4,2
37,5,8
38,0,3
38,1,6
38,2,7
38,3,7
38,4,5
38,5,8
39,0,5
39,1,4
39,2,3
39,3,8
39,4,7
39,5,9
40,0,6
40,1,6
40,2,9
40,3,6
40,4,4
40,5,5
41,0,1
41,1,8
41,2,8
41,3,5
41,4,7
41,5,7
42,0,6
42,1,6
42,2,9
42,3,5
42,4,6
42,5,4
43,0,3
43,1,6
43,2,8
43,3,7
43,4,4
43,5,8
44,0,5
44,1,4
44,2,4
44,3,8
44,4,8
44,5,7
45,0,3
45,1,8
45,2,9
45,3,4
45,4,4
45,5,8
46,0,3
46,1,6
46,2,7
46,3,7
46,4,5
46,5,8
47,0,7
47,1,5
47,2,10
47,3,10
47,4,1
47,5,3
48,0,4
48,1,8
48,2,7
48,3,7
48,4,3
48,5,7
49,0,3
49,1,6
49,2,10
49,3,7
49,4,2
49,5,8
50,0,5
50,1,9
50,2,5
50,3,7
50,4,3
50,5,7
51,0,4
51,1,4
51,2,8
51,3,9
51,4,6
51,5,5
52,0,5
52,1,3
52,2,12
52,3,5
52,4,3
52,5,8
53,0,2
53,1,7
53,2,6
53,3,7
53,4,8
53,5,6
54,0,4
54,1,7
54,2,6
54,3,7
54,4,9
54,5,3
55,0,6
55,1,5
55,2,9
55,3,7
55,4,4
55,5,5
56,0,3
56,1,4
56,2,12
56,3,7
56,4,3
56,5,7
57,0,4
57,1,3
57,2,9
57,3,10
57,4,5
57,5,5
58,0,7
58,1,8
58,2,8
58,3,3
58,4,2
58,5,8
59,0,5
59,1,7
59,2,3
59,3,9
59,4,6
59,5,6
60,0,4
60,1,7
60,2,4
60,3,7
60,4,3
60,5,11
61,0,4
61,1,8
61,2,6
61,3,10
61,4,4
61,5,4
62,0,5
62,1,9
62,2,5
62,3,12
