Time Step,Cluster,Dyad Count
65,1,1
65,2,1
65,3,7
65,4,4
65,5,4
65,6,4
65,7,6
65,8,2
65,9,4
66,0,1
66,1,3
66,2,3
66,3,6
66,4,4
66,5,4
66,6,9
66,7,2
66,8,1
66,9,3
67,0,7
67,1,2
67,2,5
67,3,6
67,4,3
67,5,2
67,6,8
67,7,0
67,8,3
67,9,0
68,0,1
68,1,3
68,2,2
68,3,3
68,4,6
68,5,4
68,6,4
68,7,6
68,8,2
68,9,5
69,0,3
69,1,4
69,2,5
69,3,7
69,4,4
69,5,2
69,6,5
69,7,2
69,8,1
69,9,3
70,0,6
70,1,5
70,2,3
70,3,4
70,4,5
70,5,3
70,6,3
70,7,2
70,8,4
70,9,1
71,0,2
71,1,3
71,2,2
71,3,4
71,4,3
71,5,6
71,6,7
71,7,2
71,8,3
71,9,4
72,0,0
72,1,8
72,2,1
72,3,4
72,4,2
72,5,4
72,6,6
72,7,3
72,8,4
72,9,4
73,0,2
73,1,2
73,2,2
73,3,7
73,4,4
73,5,4
73,6,3
73,7,7
73,8,5
73,9,0
74,0,5
74,1,1
74,2,4
74,3,4
74,4,3
74,5,3
74,6,5
74,7,4
74,8,2
74,9,5
75,0,3
75,1,3
75,2,4
75,3,5
75,4,0
75,5,1
75,6,5
75,7,2
75,8,6
75,9,7
76,0,2
76,1,2
76,2,1
76,3,6
76,4,1
76,5,5
76,6,4
76,7,5
76,8,4
76,9,6
77,0,4
77,1,5
77,2,4
77,3,2
77,4,1
77,5,3
77,6,3
77,7,3
77,8,5
77,9,6
78,0,1
78,1,1
78,2,6
78,3,2
78,4,2
78,5,2
78,6,5
78,7,4
78,8,7
78,9,6
79,0,5
79,1,1
79,2,1
79,3,3
79,4,4
79,5,4
79,6,6
79,7,3
79,8,6
79,9,3
80,0,4
80,1,7
80,2,3
80,3,5
80,4,3
80,5,4
80,6,3
80,7,2
80,8,3
80,9,2
81,0,4
81,1,1
81,2,5
81,3,6
81,4,4
81,5,7
81,6,2
81,7,3
81,8,3
81,9,1
82,0,4
82,1,4
82,2,0
82,3,2
82,4,3
82,5,0
82,6,6
82,7,5
82,8,7
82,9,5
83,0,6
83,1,4
83,2,3
83,3,4
83,4,1
83,5,3
83,6,0
83,7,7
83,8,4
83,9,4
84,0,7
84,1,5
84,2,6
84,3,2
84,4,1
84,5,5
84,6,1
84,7,1
84,8,4
84,9,4
85,0,2
85,1,6
85,2,8
85,3,1
85,4,1
85,5,2
85,6,5
85,7,3
85,8,4
85,9,4
86,0,5
86,1,2
86,2,3
86,3,3
86,4,4
86,5,3
86,6,2
86,7,7
86,8,4
86,9,3
87,0,5
87,1,1
87,2,4
87,3,5
87,4,4
87,5,5
87,6,2
87,7,3
87,8,3
87,9,4
88,0,2
88,1,2
88,2,2
88,3,5
88,4,3
88,5,3
88,6,5
88,7,3
88,8,4
88,9,7
89,0,6
89,1,5
89,2,1
89,3,4
89,4,3
89,5,3
89,6,6
89,7,3
89,8,5
89,9,0
90,0,3
90,1,2
90,2,2
90,3,4
90,4,4
90,5,3
90,6,4
90,7,5
90,8,4
90,9,5
91,0,5
91,1,4
91,2,3
91,3,4
91,4,4
91,5,2
91,6,5
91,7,2
91,8,2
91,9,5
92,0,3
92,1,2
92,2,2
92,3,6
92,4,2
92,5,2
92,6,7
92,7,5
92,8,3
92,9,4
93,0,2
93,1,3
93,2,4
93,3,5
93,4,3
93,5,3
93,6,5
93,7,3
93,8,5
93,9,3
94,0,7
94,1,1
94,2,2
94,3,4
94,4,3
94,5,3
94,6,4
94,7,5
94,8,2
94,9,5
95,0,5
95,1,1
95,2,3
95,3,9
95,4,3
95,5,1
95,6,4
95,7,2
95,8,4
95,9,4
96,0,5
96,1,3
96,2,5
96,3,2
96,4,2
96,5,4
96,6,3
96,7,5
96,8,6
96,9,1
97,0,3
97,1,1
97,2,2
97,3,5
97,4,4
97,5,7
97,6,4
97,7,4
97,8,5
97,9,1
98,0,6
98,1,6
98,2,0
98,3,2
98,4,4
98,5,2
98,6,2
98,7,4
98,8,3
98,9,7
99,0,4
99,1,4
99,2,1
99,3,3
99,4,7
99,5,4
99,6,5
99,7,4
99,8,3
99,9,1
100,0,7
100,1,2
100,2,4
100,3,4
100,4,4
100,5,2
100,6,5
100,7,5
100,8,2
100,9,1
101,0,4
101,1,3
101,2,6
101,3,1
101,4,5
101,5,3
101,6,1
101,7,6
101,8,5
101,9,2
102,0,3
102,1,4
102,2,5
102,3,3
102,4,6
102,5,5
102,6,3
102,7,1
102,8,2
102,9,4
103,0,4
103,1,3
103,2,5
103,3,5
103,4,1
103,5,3
103,6,3
103,7,3
103,8,3
103,9,6
104,0,3
104,1,4
104,2,1
104,3,4
104,4,5
104,5,4
104,6,5
104,7,5
104,8,2
104,9,3
105,0,7
105,1,1
105,2,4
105,3,7
105,4,4
105,5,4
105,6,3
105,7,3
105,8,1
105,9,2
106,0,5
106,1,2
106,2,1
106,3,4
106,4,3
106,5,3
106,6,5
106,7,6
106,8,4
106,9,3
107,0,4
107,1,3
107,2,2
107,3,4
107,4,4
107,5,4
107,6,6
107,7,2
107,8,2
107,9,5
108,0,4
108,1,3
108,2,3
108,3,2
108,4,4
108,5,3
108,6,5
108,7,4
108,8,4
108,9,4
109,0,3
109,1,2
109,2,7
109,3,8
109,4,2
109,5,0
109,6,3
109,7,2
109,8,6
109,9,3
110,0,6
110,1,6
110,2,3
110,3,3
110,4,3
110,5,1
110,6,3
110,7,6
110,8,3
110,9,2
111,0,3
111,1,2
111,2,4
111,3,2
111,4,5
111,5,5
111,6,3
111,7,8
111,8,2
111,9,2
112,0,4
112,1,3
112,2,1
112,3,3
112,4,4
112,5,4
112,6,3
112,7,3
112,8,7
112,9,4
113,0,6
113,1,1
113,2,3
113,3,4
113,4,3
113,5,7
113,6,4
113,7,0
113,8,3
113,9,5
114,0,2
114,1,3
114,2,4
114,3,7
114,4,6
114,5,4
114,6,4
114,7,4
114,8,0
114,9,2
115,0,3
115,1,5
115,2,2
115,3,6
115,4,4
115,5,4
115,6,3
115,7,2
115,8,4
115,9,3
116,0,4
116,1,5
116,2,0
116,3,8
116,4,1
116,5,7
116,6,2
116,7,2
116,8,3
116,9,4
117,0,2
117,1,2
117,2,4
117,3,3
117,4,4
117,5,5
117,6,9
117,7,3
117,8,2
117,9,2
118,0,2
118,1,3
118,2,4
118,3,2
118,4,4
118,5,3
118,6,6
118,7,5
118,8,3
118,9,4
119,0,1
119,1,4
119,2,4
119,3,2
119,4,2
119,5,5
119,6,5
119,7,5
119,8,2
119,9,6
120,0,3
120,1,2
120,2,2
120,3,4
120,4,6
120,5,7
120,6,3
120,7,4
120,8,1
120,9,4
121,0,2
121,1,2
121,2,4
121,3,4
121,4,3
121,5,3
121,6,7
121,7,5
121,8,2
121,9,4
122,0,0
122,1,5
122,2,3
122,3,5
122,4,7
122,5,2
122,6,2
122,7,4
122,8,4
122,9,4
123,0,3
123,1,2
123,2,2
123,3,4
123,4,3
123,5,6
123,6,5
123,7,2
123,8,4
123,9,5
124,0,3
124,1,3
124,2,2
124,3,6
124,4,6
124,5,2
124,6,6
124,7,1
124,8,4
124,9,3
125,0,5
125,1,1
125,2,3
125,3,3
125,4,6
125,5,2
125,6,6
125,7,3
125,8,3
125,9,4
126,0,4
126,1,4
126,2,6
126,3,6
126,4,1
126,5,4
126,6,4
126,7,3
126,8,1
126,9,3
127,0,5
127,1,5
127,2,1
127,3,4
127,4,4
127,5,3
127,6,2
127,7,6
127,8,4
127,9,2
