Time Step,Cluster,Dyad Count
0,0,5
0,1,20
0,2,1
0,3,10
1,0,2
1,1,16
1,2,5
1,3,13
2,0,9
2,1,16
2,2,4
2,3,7
3,0,7
3,1,11
3,2,11
3,3,7
4,0,3
4,1,15
4,2,7
4,3,11
5,0,8
5,1,15
5,2,6
5,3,7
6,0,11
6,1,11
6,2,7
6,3,7
7,0,5
7,1,19
7,2,7
7,3,5
8,0,5
8,1,18
8,2,8
8,3,5
9,0,8
9,1,7
9,2,11
9,3,10
10,0,6
10,1,14
10,2,6
10,3,10
11,0,12
11,1,6
11,2,5
11,3,13
12,0,10
12,1,11
12,2,5
12,3,10
13,0,5
13,1,15
13,2,6
13,3,10
14,0,11
14,1,17
14,2,2
14,3,6
15,0,9
15,1,12
15,2,6
15,3,9
16,0,10
16,1,11
16,2,8
16,3,7
17,0,11
17,1,6
17,2,6
17,3,13
18,0,7
18,1,9
18,2,8
18,3,12
19,0,7
19,1,10
19,2,7
19,3,12
20,0,7
20,1,10
20,2,9
20,3,10
21,0,5
21,1,13
21,2,7
21,3,11
22,0,11
22,1,8
22,2,8
22,3,9
23,0,6
23,1,13
23,2,6
23,3,11
24,0,13
24,1,15
24,2,4
24,3,4
25,0,10
25,1,11
25,2,8
25,3,7
26,0,11
26,1,14
26,2,2
26,3,9
27,0,9
27,1,11
27,2,4
27,3,12
28,0,11
28,1,9
28,2,9
28,3,7
29,0,12
29,1,10
29,2,7
29,3,7
30,0,12
30,1,6
30,2,6
30,3,12
31,0,8
31,1,11
31,2,6
31,3,11
