Time Step,Cluster,Dyad Count
0,0,5
0,1,4
0,2,9
0,3,8
0,4,10
1,0,7
1,1,4
1,2,7
1,3,7
1,4,11
2,0,7
2,1,5
2,2,12
2,3,3
2,4,9
3,0,7
3,1,5
3,2,9
3,3,4
3,4,11
4,0,7
4,1,4
4,2,6
4,3,5
4,4,14
5,0,7
5,1,4
5,2,10
5,3,5
5,4,10
6,0,6
6,1,2
6,2,6
6,3,7
6,4,15
7,0,4
7,1,3
7,2,5
7,3,8
7,4,16
8,0,6
8,1,3
8,2,5
8,3,6
8,4,16
9,0,9
9,1,2
9,2,14
9,3,1
9,4,10
10,0,10
10,1,5
10,2,5
10,3,8
10,4,8
11,0,6
11,1,5
11,2,8
11,3,8
11,4,9
12,0,12
12,1,6
12,2,6
12,3,3
12,4,9
13,0,8
13,1,7
13,2,4
13,3,8
13,4,9
14,0,6
14,1,4
14,2,4
14,3,9
14,4,13
15,0,9
15,1,10
15,2,3
15,3,7
15,4,7
16,0,9
16,1,6
16,2,6
16,3,5
16,4,10
17,0,7
17,1,9
17,2,2
17,3,9
17,4,9
18,0,8
18,1,6
18,2,4
18,3,10
18,4,8
19,0,9
19,1,4
19,2,5
19,3,5
19,4,13
20,0,9
20,1,5
20,2,4
20,3,5
20,4,13
21,0,8
21,1,4
21,2,3
21,3,6
21,4,15
22,0,4
22,1,8
22,2,6
22,3,7
22,4,11
23,0,7
23,1,5
23,2,7
23,3,3
23,4,14
24,0,11
24,1,7
24,2,7
24,3,4
24,4,7
25,0,13
25,1,6
25,2,4
25,3,8
25,4,5
26,0,7
26,1,6
26,2,8
26,3,6
26,4,9
27,0,12
27,1,6
27,2,3
27,3,6
27,4,9
28,0,10
28,1,7
28,2,4
28,3,7
28,4,8
29,0,6
29,1,9
29,2,7
29,3,6
29,4,8
30,0,9
30,1,6
30,2,4
30,3,6
30,4,11
31,0,11
31,1,4
31,2,4
31,3,7
31,4,10
32,0,5
32,1,12
32,2,6
32,3,5
32,4,8
33,0,7
33,1,7
33,2,7
33,3,6
33,4,9
34,0,8
34,1,2
34,2,11
34,3,7
34,4,8
35,0,5
35,1,6
35,2,7
35,3,8
35,4,10
36,0,5
36,1,7
36,2,8
36,3,9
36,4,7
37,0,9
37,1,9
37,2,5
37,3,5
37,4,8
38,0,8
38,1,5
38,2,6
38,3,6
38,4,11
39,0,7
39,1,8
39,2,10
39,3,4
39,4,7
40,0,9
40,1,7
40,2,6
40,3,4
40,4,10
41,0,9
41,1,3
41,2,9
41,3,7
41,4,8
42,0,9
42,1,9
42,2,7
42,3,2
42,4,9
43,0,6
43,1,9
43,2,6
43,3,6
43,4,9
44,0,16
44,1,6
44,2,4
44,3,4
44,4,6
45,0,10
45,1,5
45,2,5
45,3,8
45,4,8
46,0,9
46,1,6
46,2,5
46,3,9
46,4,7
47,0,4
47,1,7
47,2,4
47,3,11
47,4,10
48,0,7
48,1,8
48,2,5
48,3,6
48,4,10
49,0,10
49,1,6
49,2,4
49,3,5
49,4,11
50,0,7
50,1,3
50,2,6
50,3,9
50,4,11
51,0,10
51,1,9
51,2,7
51,3,5
51,4,5
52,0,8
52,1,3
52,2,4
52,3,7
52,4,14
53,0,14
53,1,3
53,2,9
53,3,3
53,4,7
54,0,11
54,1,4
54,2,10
54,3,1
54,4,10
55,0,7
55,1,8
55,2,7
55,3,2
55,4,12
56,0,5
