Time Step,Cluster,Dyad Count
0,0,14
0,1,11
0,2,11
1,0,13
1,1,10
1,2,13
2,0,15
2,1,9
2,2,12
3,0,15
3,1,9
3,2,12
4,0,18
4,1,8
4,2,10
5,0,10
5,1,14
5,2,12
6,0,19
6,1,8
6,2,9
7,0,16
7,1,9
7,2,11
8,0,21
8,1,4
8,2,11
9,0,14
9,1,8
9,2,14
10,0,16
10,1,11
10,2,9
11,0,14
11,1,9
11,2,13
12,0,12
12,1,12
12,2,12
13,0,16
13,1,11
13,2,9
14,0,17
14,1,9
14,2,10
15,0,13
15,1,14
15,2,9
16,0,15
16,1,8
16,2,13
17,0,21
17,1,10
17,2,5
18,0,15
18,1,9
18,2,12
19,0,14
19,1,11
19,2,11
20,0,18
20,1,9
20,2,9
21,0,25
21,1,5
21,2,6
22,0,16
22,1,11
22,2,9
23,0,17
23,1,11
23,2,8
24,0,13
24,1,14
24,2,9
25,0,15
25,1,12
25,2,9
26,0,17
26,1,8
26,2,11
27,0,16
27,1,11
27,2,9
28,0,16
28,1,13
28,2,7
29,0,14
29,1,11
29,2,11
30,0,15
30,1,15
30,2,6
31,0,12
31,1,14
31,2,10
32,0,12
32,1,13
32,2,11
33,0,14
33,1,10
33,2,12
34,0,12
34,1,9
34,2,15
35,0,17
35,1,9
35,2,10
36,0,15
36,1,9
36,2,12
37,0,11
37,1,11
37,2,14
38,0,16
38,1,9
38,2,11
39,0,12
39,1,10
39,2,14
40,0,11
40,1,12
40,2,13
41,0,17
41,1,6
41,2,13
42,0,10
42,1,18
42,2,8
43,0,12
43,1,14
43,2,10
44,0,16
44,1,11
44,2,9
45,0,14
45,1,10
45,2,12
46,0,12
46,1,14
46,2,10
47,0,19
47,1,9
47,2,8
48,0,12
48,1,16
48,2,8
49,0,18
49,1,10
49,2,8
50,0,18
50,1,7
50,2,11
51,0,10
51,1,14
51,2,12
52,0,20
52,1,9
52,2,7
53,0,10
53,1,10
53,2,16
54,0,12
54,1,9
54,2,15
55,0,12
55,1,11
55,2,13
56,0,15
56,1,8
56,2,13
57,0,11
57,1,13
57,2,12
58,0,11
58,1,13
58,2,12
59,0,9
59,1,16
59,2,11
60,0,16
60,1,11
60,2,9
61,0,18
61,1,10
61,2,8
62,0,7
62,1,18
62,2,11
63,0,16
63,1,10
63,2,10
64,0,15
64,1,9
64,2,12
65,0,17
65,1,11
65,2,8
66,0,11
66,1,16
66,2,9
67,0,17
67,1,9
67,2,10
68,0,15
68,1,13
68,2,8
69,0,13
69,1,12
69,2,11
70,0,14
70,1,12
70,2,10
71,0,13
71,1,16
71,2,7
72,0,10
72,1,14
72,2,12
73,0,10
73,1,13
73,2,13
74,0,13
74,1,13
74,2,10
75,0,13
75,1,9
75,2,14
76,0,17
76,1,8
76,2,11
77,0,11
77,1,11
77,2,14
78,0,10
78,1,13
78,2,13
79,0,17
79,1,8
79,2,11
80,0,13
80,1,15
80,2,8
81,0,12
81,1,12
81,2,12
82,0,17
82,1,10
82,2,9
83,0,10
83,1,11
83,2,15
84,0,10
84,1,14
84,2,12
85,0,12
85,1,7
85,2,17
86,0,15
86,1,7
86,2,14
87,0,12
87,1,11
87,2,13
88,0,15
88,1,13
88,2,8
89,0,9
89,1,17
89,2,10
90,0,8
90,1,17
90,2,11
91,0,17
91,1,11
91,2,8
92,0,14
92,1,11
92,2,11
93,0,14
93,1,10
93,2,12
94,0,17
94,1,11
94,2,8
95,0,18
95,1,9
95,2,9
96,0,12
96,1,9
96,2,15
97,0,7
97,1,14
97,2,15
98,0,12
98,1,13
98,2,11
99,0,12
99,1,11
99,2,13
100,0,17
100,1,8
100,2,11
101,0,7
101,1,11
101,2,18
102,0,11
102,1,15
102,2,10
103,0,18
103,1,9
103,2,9
104,0,18
104,1,11
104,2,7
105,0,17
105,1,9
105,2,10
106,0,15
106,1,13
106,2,8
107,0,14
107,1,13
107,2,9
108,0,15
108,1,8
108,2,13
109,0,12
109,1,10
109,2,14
110,0,13
110,1,11
110,2,12
111,0,8
111,1,13
111,2,15
112,0,13
112,1,12
112,2,11
113,0,12
113,1,16
113,2,8
114,0,13
114,1,15
114,2,8
115,0,14
115,1,16
115,2,6
116,0,11
116,1,17
116,2,8
117,0,14
117,1,13
117,2,9
118,0,14
118,1,13
118,2,9
119,0,13
119,1,10
119,2,13
120,0,12
120,1,14
120,2,10
121,0,11
121,1,11
121,2,14
122,0,11
122,1,12
122,2,13
123,0,14
123,1,12
123,2,10
124,0,14
124,1,14
124,2,8
125,0,16
125,1,11
125,2,9
126,0,12
126,1,15
126,2,9
127,0,11
127,1,12
127,2,13
