Time Step,Cluster,Dyad Count
0,0,3
0,1,4
0,2,2
0,3,4
0,4,2
0,5,5
0,6,1
0,7,2
0,8,8
0,9,5
1,0,3
1,1,3
1,2,0
1,3,2
1,4,5
1,5,4
1,6,7
1,7,2
1,8,6
1,9,4
2,0,2
2,1,2
2,2,6
2,3,2
2,4,3
2,5,3
2,6,3
2,7,2
2,8,9
2,9,4
3,0,4
3,1,1
3,2,2
3,3,3
3,4,5
3,5,2
3,6,8
3,7,4
3,8,5
3,9,2
4,0,6
4,1,1
4,2,2
4,3,3
4,4,3
4,5,4
4,6,7
4,7,1
4,8,5
4,9,4
5,0,4
5,1,2
5,2,1
5,3,3
5,4,6
5,5,3
5,6,3
5,7,3
5,8,9
5,9,2
6,0,4
6,1,2
6,2,1
6,3,2
6,4,7
6,5,3
6,6,6
6,7,6
6,8,3
6,9,2
7,0,2
7,1,2
7,2,3
7,3,3
7,4,4
7,5,3
7,6,4
7,7,2
7,8,9
7,9,4
8,0,2
8,1,5
8,2,5
8,3,3
8,4,4
8,5,2
8,6,3
8,7,3
8,8,5
8,9,4
9,0,1
9,1,1
9,2,1
9,3,3
9,4,6
9,5,3
9,6,7
9,7,7
9,8,3
9,9,4
10,0,2
10,1,2
10,2,3
10,3,4
10,4,1
10,5,5
10,6,4
10,7,5
10,8,8
10,9,2
11,0,6
11,1,1
11,2,1
11,3,5
11,4,3
11,5,3
11,6,4
11,7,5
11,8,2
11,9,6
12,0,1
12,1,4
12,2,5
12,3,5
12,4,3
12,5,3
12,6,3
12,7,2
12,8,5
12,9,5
13,0,2
13,1,4
13,2,4
13,3,5
13,4,4
13,5,5
13,6,5
13,7,1
13,8,3
13,9,3
14,0,5
14,1,4
14,2,2
14,3,3
14,4,2
14,5,4
14,6,1
14,7,5
14,8,7
14,9,3
15,0,6
15,1,6
15,2,3
15,3,4
15,4,1
15,5,2
15,6,3
15,7,7
15,8,2
15,9,2
16,0,4
16,1,4
16,2,3
16,3,5
16,4,2
16,5,2
16,6,5
16,7,3
16,8,3
16,9,5
17,0,2
17,1,4
17,2,4
17,3,4
17,4,2
17,5,5
17,6,8
17,7,4
17,8,2
17,9,1
18,0,4
18,1,7
18,2,4
18,3,2
18,4,3
18,5,2
18,6,6
18,7,3
18,8,5
18,9,0
19,0,1
19,1,2
19,2,5
19,3,3
19,4,5
19,5,2
19,6,5
19,7,7
19,8,2
19,9,4
20,0,4
20,1,2
20,2,4
20,3,3
20,4,2
20,5,5
20,6,5
20,7,6
20,8,5
20,9,0
21,0,3
21,1,3
21,2,5
21,3,2
21,4,2
21,5,3
21,6,5
21,7,7
21,8,4
21,9,2
22,0,2
22,1,4
22,2,2
22,3,5
22,4,5
22,5,3
22,6,7
22,7,3
22,8,2
22,9,3
23,0,4
23,1,1
23,2,3
23,3,2
23,4,4
23,5,6
23,6,4
23,7,5
23,8,4
23,9,3
24,0,2
24,1,8
24,2,2
24,3,0
24,4,5
24,5,5
24,6,4
24,7,2
24,8,4
24,9,4
25,0,2
25,1,2
25,2,2
25,3,4
25,4,7
25,5,1
25,6,4
25,7,7
25,8,2
25,9,5
26,0,6
26,1,3
26,2,1
26,3,3
26,4,5
26,5,3
26,6,1
26,7,3
26,8,4
26,9,7
27,0,3
27,1,5
27,2,5
27,3,2
27,4,5
27,5,2
27,6,5
27,7,3
27,8,4
27,9,2
28,0,2
28,1,8
28,2,2
28,3,5
28,4,4
28,5,2
28,6,7
28,7,3
28,8,1
28,9,2
29,0,4
29,1,0
29,2,6
29,3,9
29,4,4
29,5,8
29,6,3
29,7,1
29,8,1
29,9,0
30,0,1
30,1,5
30,2,4
30,3,4
30,4,4
30,5,3
30,6,6
30,7,3
30,8,3
30,9,3
31,0,2
31,1,1
31,2,5
31,3,6
31,4,2
31,5,7
31,6,5
31,7,1
31,8,5
31,9,2
