Time Step,Cluster,Dyad Count
27,3,4
27,4,2
27,5,2
27,6,5
27,7,2
27,8,8
28,0,6
28,1,1
28,2,2
28,3,6
28,4,3
28,5,2
28,6,3
28,7,7
28,8,6
29,0,3
29,1,4
29,2,4
29,3,5
29,4,6
29,5,3
29,6,3
29,7,5
29,8,3
30,0,4
30,1,5
30,2,5
30,3,2
30,4,1
30,5,1
30,6,5
30,7,5
30,8,8
31,0,6
31,1,4
31,2,3
31,3,0
31,4,3
31,5,7
31,6,3
31,7,4
31,8,6
32,0,3
32,1,3
32,2,1
32,3,4
32,4,6
32,5,2
32,6,2
32,7,8
32,8,7
33,0,4
33,1,6
33,2,1
33,3,2
33,4,3
33,5,5
33,6,4
33,7,5
33,8,6
34,0,3
34,1,2
34,2,4
34,3,6
34,4,7
34,5,5
34,6,2
34,7,2
34,8,5
35,0,6
35,1,2
35,2,3
35,3,2
35,4,5
35,5,3
35,6,3
35,7,4
35,8,8
36,0,7
36,1,1
36,2,2
36,3,5
36,4,5
36,5,6
36,6,1
36,7,5
36,8,4
37,0,2
37,1,5
37,2,1
37,3,8
37,4,4
37,5,5
37,6,3
37,7,4
37,8,4
38,0,4
38,1,5
38,2,3
38,3,5
38,4,4
38,5,3
38,6,3
38,7,3
38,8,6
39,0,2
39,1,5
39,2,6
39,3,1
39,4,6
39,5,3
39,6,4
39,7,4
39,8,5
40,0,5
40,1,2
40,2,5
40,3,2
40,4,4
40,5,6
40,6,3
40,7,5
40,8,4
41,0,3
41,1,4
41,2,3
41,3,7
41,4,4
41,5,6
41,6,2
41,7,1
41,8,6
42,0,3
42,1,3
42,2,3
42,3,5
42,4,6
42,5,3
42,6,3
42,7,7
42,8,3
43,0,5
43,1,3
43,2,1
43,3,5
43,4,4
43,5,4
43,6,3
43,7,6
43,8,5
44,0,3
44,1,8
44,2,3
44,3,4
44,4,2
44,5,5
44,6,1
44,7,4
44,8,6
45,0,4
45,1,7
45,2,5
45,3,3
45,4,3
45,5,2
45,6,3
45,7,4
45,8,5
46,0,4
46,1,3
46,2,5
46,3,5
46,4,3
46,5,5
46,6,2
46,7,7
46,8,2
47,0,6
47,1,0
47,2,8
47,3,3
47,4,2
47,5,4
47,6,1
47,7,5
47,8,7
48,0,4
48,1,4
48,2,2
48,3,6
48,4,2
48,5,1
48,6,6
48,7,4
48,8,7
49,0,2
49,1,3
49,2,4
49,3,7
49,4,3
49,5,3
49,6,3
49,7,5
49,8,6
50,0,6
50,1,5
50,2,6
50,3,3
50,4,0
50,5,6
50,6,5
50,7,2
50,8,3
51,0,1
51,1,1
51,2,6
51,3,4
51,4,4
51,5,4
51,6,7
51,7,5
51,8,4
52,0,6
52,1,1
52,2,3
52,3,7
52,4,1
52,5,4
52,6,1
52,7,4
52,8,9
53,0,3
53,1,4
53,2,3
53,3,3
53,4,7
53,5,6
53,6,3
53,7,5
53,8,2
54,0,0
54,1,4
54,2,3
54,3,0
54,4,6
54,5,8
54,6,4
54,7,4
54,8,7
55,0,2
55,1,5
55,2,1
55,3,2
55,4,3
55,5,6
55,6,0
55,7,9
55,8,8
56,0,6
56,1,3
56,2,2
56,3,4
56,4,3
56,5,5
56,6,3
56,7,4
56,8,6
57,0,7
57,1,2
57,2,0
57,3,4
57,4,2
57,5,5
57,6,4
57,7,5
57,8,7
58,0,4
58,1,3
58,2,1
58,3,4
58,4,2
58,5,9
58,6,1
58,7,8
58,8,4
59,0,3
59,1,5
59,2,3
59,3,2
59,4,5
59,5,5
59,6,6
59,7,5
59,8,2
60,0,6
60,1,6
60,2,5
60,3,1
60,4,1
60,5,4
60,6,3
60,7,4
60,8,6
61,0,6
61,1,5
61,2,3
61,3,3
61,4,2
61,5,4
61,6,3
61,7,5
61,8,5
62,0,2
62,1,4
62,2,1
62,3,6
62,4,3
62,5,3
62,6,5
62,7,9
62,8,3
63,0,6
63,1,4
63,2,3
63,3,5
63,4,4
63,5,1
63,6,5
63,7,4
63,8,4
64,0,5
64,1,2
64,2,2
64,3,5
64,4,5
64,5,7
64,6,4
64,7,1
64,8,5
65,0,3
65,1,5
65,2,2
65,3,6
65,4,2
65,5,3
65,6,4
65,7,2
65,8,9
66,0,3
66,1,5
66,2,0
66,3,6
66,4,4
66,5,3
66,6,3
66,7,4
66,8,8
67,0,8
67,1,1
67,2,4
67,3,5
67,4,4
67,5,4
67,6,0
67,7,5
67,8,5
68,0,5
68,1,7
68,2,2
68,3,3
68,4,4
68,5,2
68,6,4
68,7,6
68,8,3
69,0,4
69,1,2
69,2,2
69,3,6
69,4,4
69,5,3
69,6,4
69,7,4
69,8,7
70,0,6
70,1,6
70,2,0
70,3,3
70,4,5
70,5,4
70,6,4
70,7,4
70,8,4
71,0,2
71,1,4
71,2,1
71,3,2
71,4,2
71,5,3
71,6,5
71,7,10
71,8,7
72,0,0
72,1,3
72,2,3
72,3,5
72,4,3
72,5,3
72,6,7
72,7,6
72,8,6
73,0,3
73,1,3
73,2,3
73,3,5
73,4,2
73,5,6
73,6,6
73,7,5
73,8,3
74,0,6
74,1,4
74,2,5
74,3,3
74,4,4
74,5,4
74,6,2
74,7,4
74,8,4
75,0,3
75,1,2
75,2,3
75,3,4
75,4,6
75,5,4
75,6,9
75,7,1
75,8,4
76,0,3
76,1,4
76,2,7
76,3,4
76,4,0
76,5,6
76,6,2
76,7,4
76,8,6
77,0,4
77,1,7
77,2,2
77,3,1
77,4,6
77,5,7
77,6,2
77,7,5
77,8,2
78,0,2
78,1,5
78,2,4
78,3,3
78,4,4
78,5,7
78,6,5
78,7,2
78,8,4
79,0,4
79,1,3
79,2,4
79,3,0
79,4,3
79,5,4
79,6,3
79,7,6
79,8,9
80,0,3
80,1,1
80,2,4
80,3,5
80,4,2
80,5,3
80,6,4
80,7,9
80,8,5
81,0,6
81,1,0
81,2,2
81,3,6
81,4,4
81,5,5
81,6,2
81,7,6
81,8,5
82,0,2
82,1,1
82,2,7
82,3,1
82,4,0
82,5,3
82,6,11
82,7,4
82,8,7
83,0,5
83,1,3
83,2,6
83,3,3
83,4,4
83,5,6
83,6,4
83,7,3
83,8,2
84,0,5
84,1,5
84,2,6
84,3,0
84,4,7
84,5,5
84,6,2
84,7,6
84,8,0
85,0,3
85,1,2
85,2,6
85,3,1
85,4,8
85,5,5
85,6,7
85,7,1
85,8,3
86,0,6
86,1,1
86,2,3
86,3,2
86,4,1
86,5,12
86,6,1
86,7,5
86,8,5
87,0,4
87,1,2
87,2,6
87,3,4
87,4,4
87,5,2
87,6,7
87,7,5
87,8,2
88,0,6
88,1,3
88,2,5
88,3,3
88,4,1
88,5,4
88,6,2
88,7,6
88,8,6
89,0,1
89,1,3
89,2,3
89,3,5
89,4,2
89,5,3
89,6,8
89,7,5
89,8,6
90,0,2
90,1,5
90,2,2
90,3,4
90,4,2
90,5,6
90,6,6
90,7,7
90,8,2
91,0,5
91,1,2
91,2,6
91,3,3
91,4,4
91,5,2
91,6,5
91,7,4
91,8,5
92,0,2
92,1,4
92,2,3
92,3,8
92,4,2
92,5,7
92,6,4
92,7,0
92,8,6
93,0,1
93,1,7
93,2,4
93,3,5
93,4,2
93,5,9
93,6,2
93,7,4
93,8,2
94,0,4
94,1,3
94,2,6
94,3,2
94,4,3
94,5,4
94,6,4
94,7,3
94,8,7
95,0,4
95,1,3
95,2,2
95,3,5
95,4,3
95,5,4
95,6,3
95,7,4
95,8,8
96,0,4
96,1,3
96,2,2
96,3,2
96,4,5
96,5,8
96,6,4
96,7,4
96,8,4
97,0,2
97,1,5
97,2,3
97,3,4
97,4,4
97,5,5
97,6,3
97,7,6
97,8,4
98,0,3
98,1,3
98,2,4
98,3,3
98,4,1
98,5,6
98,6,9
98,7,3
98,8,4
99,0,4
99,1,3
99,2,2
99,3,6
99,4,3
99,5,3
99,6,6
99,7,4
99,8,5
100,0,8
100,1,4
100,2,2
100,3,5
100,4,2
100,5,2
100,6,5
100,7,3
100,8,5
101,0,3
101,1,5
101,2,1
101,3,2
101,4,4
101,5,10
101,6,5
101,7,4
101,8,2
102,0,4
102,1,3
102,2,4
102,3,5
102,4,4
102,5,1
102,6,6
102,7,6
102,8,3
103,0,5
103,1,2
103,2,2
103,3,6
103,4,8
103,5,0
103,6,2
103,7,4
103,8,7
104,0,4
104,1,3
104,2,2
104,3,3
104,4,2
104,5,4
104,6,4
104,7,7
104,8,7
105,0,9
105,1,3
105,2,2
105,3,5
105,4,5
105,5,2
105,6,1
105,7,5
105,8,4
106,0,3
106,1,7
106,2,3
106,3,2
106,4,2
106,5,5
106,6,3
106,7,3
106,8,8
107,0,4
107,1,5
107,2,4
107,3,2
107,4,3
107,5,2
107,6,5
107,7,6
107,8,5
108,0,3
108,1,4
108,2,6
108,3,3
108,4,6
108,5,4
108,6,2
108,7,4
108,8,4
109,0,3
109,1,4
109,2,2
109,3,7
109,4,5
109,5,5
109,6,2
109,7,3
109,8,5
110,0,5
110,1,3
110,2,1
110,3,7
110,4,3
110,5,7
110,6,2
110,7,3
110,8,5
111,0,4
111,1,4
111,2,3
111,3,3
111,4,3
111,5,7
111,6,4
111,7,6
111,8,2
112,0,4
112,1,1
112,2,5
112,3,3
112,4,3
112,5,5
112,6,6
112,7,5
112,8,4
113,0,5
113,1,1
113,2,3
113,3,3
113,4,2
113,5,2
113,6,3
113,7,11
113,8,6
114,0,2
114,1,7
114,2,3
114,3,5
114,4,5
114,5,2
114,6,2
114,7,4
114,8,6
115,0,6
115,1,2
115,2,4
115,3,5
115,4,3
115,5,2
115,6,4
115,7,6
115,8,4
116,0,5
116,1,5
116,2,3
116,3,5
116,4,1
116,5,3
116,6,2
116,7,4
116,8,8
117,0,3
117,1,3
117,2,3
117,3,5
117,4,4
117,5,2
117,6,1
117,7,8
117,8,7
118,0,2
118,1,2
118,2,7
118,3,3
118,4,3
118,5,5
118,6,4
118,7,6
118,8,4
119,0,1
119,1,6
119,2,3
119,3,5
119,4,5
119,5,6
119,6,0
119,7,5
119,8,5
120,0,4
120,1,3
120,2,3
120,3,4
120,4,2
120,5,2
120,6,7
120,7,7
120,8,4
121,0,2
121,1,4
121,2,3
121,3,5
121,4,4
121,5,6
121,6,3
121,7,4
121,8,5
122,0,2
122,1,5
122,2,3
122,3,3
122,4,2
122,5,2
122,6,10
122,7,5
122,8,4
123,0,1
123,1,3
123,2,4
123,3,4
123,4,4
123,5,4
123,6,2
123,7,6
123,8,8
124,0,3
124,1,5
124,2,2
124,3,8
124,4,2
124,5,3
124,6,4
124,7,2
124,8,7
125,0,8
125,1,3
125,2,2
125,3,4
125,4,3
125,5,3
125,6,4
125,7,3
125,8,6
126,0,6
126,1,5
126,2,2
126,3,5
126,4,5
126,5,1
126,6,2
126,7,6
126,8,4
127,0,3
127,1,3
127,2,5
127,3,5
127,4,3
127,5,4
127,6,5
127,7,5
127,8,3
