Time Step,Cluster,Dyad Count
0,0,7
0,1,5
0,2,15
0,3,9
1,0,8
1,1,5
1,2,13
1,3,10
2,0,9
2,1,5
2,2,11
2,3,11
3,0,8
3,1,3
3,2,13
3,3,12
4,0,9
4,1,10
4,2,13
4,3,4
5,0,9
5,1,5
5,2,11
5,3,11
6,0,9
6,1,4
6,2,18
6,3,5
7,0,8
7,1,4
7,2,15
7,3,9
8,0,7
8,1,3
8,2,17
8,3,9
9,0,10
9,1,6
9,2,7
9,3,13
10,0,9
10,1,4
10,2,15
10,3,8
11,0,6
11,1,5
11,2,15
11,3,10
12,0,12
12,1,8
12,2,9
12,3,7
13,0,10
13,1,5
13,2,14
13,3,7
14,0,5
14,1,5
14,2,18
14,3,8
15,0,6
15,1,9
15,2,13
15,3,8
16,0,6
16,1,8
16,2,13
16,3,9
17,0,7
17,1,3
17,2,19
17,3,7
18,0,5
18,1,6
18,2,16
18,3,9
19,0,4
19,1,9
19,2,18
19,3,5
20,0,11
20,1,5
20,2,13
20,3,7
21,0,9
21,1,4
21,2,14
21,3,9
22,0,6
22,1,3
22,2,19
22,3,8
23,0,4
23,1,11
23,2,16
23,3,5
24,0,9
24,1,8
24,2,10
24,3,9
25,0,9
25,1,8
25,2,11
25,3,8
26,0,6
26,1,9
26,2,12
26,3,9
27,0,9
27,1,7
27,2,13
27,3,7
28,0,10
28,1,8
28,2,14
28,3,4
29,0,4
29,1,4
29,2,16
29,3,12
30,0,9
30,1,8
30,2,12
30,3,7
31,0,8
31,1,5
31,2,14
31,3,9
32,0,7
32,1,8
32,2,16
32,3,5
33,0,8
33,1,7
33,2,15
33,3,6
34,0,5
34,1,8
34,2,12
34,3,11
35,0,6
35,1,9
35,2,17
35,3,4
36,0,8
36,1,7
36,2,14
36,3,7
37,0,7
37,1,9
37,2,10
37,3,10
38,0,6
38,1,9
38,2,15
38,3,6
39,0,4
39,1,10
39,2,14
39,3,8
40,0,10
40,1,4
40,2,16
40,3,6
41,0,5
41,1,10
41,2,14
41,3,7
42,0,9
42,1,3
42,2,13
42,3,11
43,0,4
43,1,7
43,2,17
43,3,8
44,0,7
44,1,7
44,2,12
44,3,10
45,0,4
45,1,11
45,2,15
45,3,6
46,0,0
46,1,12
46,2,15
46,3,9
47,0,7
47,1,5
47,2,19
47,3,5
48,0,4
48,1,7
48,2,15
48,3,10
49,0,9
49,1,6
49,2,16
49,3,5
50,0,10
50,1,4
50,2,15
50,3,7
51,0,4
51,1,9
51,2,15
51,3,8
52,0,8
52,1,3
52,2,20
52,3,5
53,0,4
53,1,11
53,2,8
53,3,13
54,0,6
54,1,11
54,2,12
54,3,7
55,0,4
55,1,8
55,2,15
55,3,9
56,0,7
56,1,6
56,2,15
56,3,8
57,0,5
57,1,4
57,2,17
57,3,10
58,0,11
58,1,8
58,2,12
58,3,5
59,0,8
59,1,5
59,2,11
59,3,12
60,0,6
60,1,13
60,2,13
60,3,4
61,0,7
61,1,7
61,2,15
61,3,7
62,0,8
62,1,8
62,2,11
62,3,9
63,0,6
63,1,7
63,2,13
63,3,10
64,0,12
64,1,8
64,2,10
64,3,6
65,0,12
65,1,6
65,2,15
65,3,3
66,0,6
66,1,9
66,2,13
66,3,8
67,0,9
67,1,5
67,2,14
67,3,8
68,0,4
68,1,10
68,2,13
68,3,9
69,0,9
69,1,6
69,2,12
69,3,9
70,0,6
70,1,7
70,2,13
70,3,10
71,0,12
71,1,4
71,2,13
71,3,7
72,0,6
72,1,8
72,2,13
72,3,9
73,0,10
73,1,10
73,2,9
73,3,7
74,0,7
74,1,7
74,2,16
74,3,6
75,0,8
75,1,5
75,2,13
75,3,10
76,0,5
76,1,7
76,2,19
76,3,5
77,0,7
77,1,8
77,2,14
77,3,7
78,0,7
78,1,9
78,2,12
78,3,8
79,0,8
79,1,9
79,2,12
79,3,7
80,0,9
80,1,5
80,2,12
80,3,10
81,0,6
81,1,6
81,2,15
81,3,9
82,0,9
82,1,6
82,2,13
82,3,8
83,0,5
83,1,8
83,2,12
83,3,11
84,0,3
84,1,8
84,2,16
84,3,9
85,0,5
85,1,6
85,2,11
85,3,14
86,0,11
86,1,11
86,2,7
86,3,7
87,0,7
87,1,7
87,2,14
87,3,8
88,0,10
88,1,7
88,2,12
88,3,7
89,0,7
89,1,7
89,2,13
89,3,9
90,0,8
90,1,9
90,2,8
90,3,11
91,0,8
91,1,7
91,2,13
91,3,8
92,0,6
92,1,13
92,2,12
92,3,5
93,0,8
93,1,9
93,2,11
93,3,8
94,0,4
94,1,6
94,2,17
94,3,9
95,0,8
95,1,8
95,2,13
95,3,7
96,0,9
96,1,6
96,2,10
96,3,11
97,0,3
97,1,5
97,2,19
97,3,9
98,0,6
98,1,8
98,2,11
98,3,11
99,0,6
99,1,7
99,2,15
99,3,8
100,0,13
100,1,3
100,2,11
100,3,9
101,0,6
101,1,9
101,2,7
101,3,14
102,0,6
102,1,6
102,2,11
102,3,13
103,0,5
103,1,9
103,2,16
103,3,6
104,0,9
104,1,10
104,2,11
104,3,6
105,0,7
105,1,8
105,2,11
105,3,10
106,0,7
106,1,8
106,2,15
106,3,6
107,0,6
107,1,7
107,2,18
107,3,5
108,0,10
108,1,10
108,2,11
108,3,5
109,0,8
109,1,8
109,2,9
109,3,11
110,0,5
110,1,10
110,2,11
110,3,10
111,0,4
111,1,10
111,2,12
111,3,10
112,0,12
112,1,5
112,2,12
112,3,7
113,0,8
113,1,3
113,2,17
113,3,8
114,0,7
