Time Step,Cluster,Dyad Count
0,0,4
0,1,5
0,2,10
0,3,4
0,4,3
0,5,2
0,6,8
1,0,7
1,1,7
1,2,10
1,3,2
1,4,7
1,5,2
1,6,1
2,0,3
2,1,6
2,2,13
2,3,7
2,4,4
2,5,3
2,6,0
3,0,4
3,1,2
3,2,5
3,3,4
3,4,10
3,5,8
3,6,3
4,0,4
4,1,4
4,2,8
4,3,5
4,4,7
4,5,4
4,6,4
5,0,6
5,1,3
5,2,12
5,3,6
5,4,4
5,5,3
5,6,2
6,0,6
6,1,3
6,2,7
6,3,3
6,4,8
6,5,7
6,6,2
7,0,3
7,1,2
7,2,10
7,3,6
7,4,7
7,5,1
7,6,7
8,0,3
8,1,6
8,2,10
8,3,4
8,4,5
8,5,5
8,6,3
9,0,7
9,1,3
9,2,5
9,3,2
9,4,9
9,5,6
9,6,4
10,0,1
10,1,6
10,2,10
10,3,2
10,4,5
10,5,7
10,6,5
11,0,6
11,1,1
11,2,7
11,3,2
11,4,3
11,5,7
11,6,10
12,0,3
12,1,5
12,2,7
12,3,6
12,4,4
12,5,6
12,6,5
13,0,4
13,1,3
13,2,8
13,3,6
13,4,5
13,5,4
13,6,6
14,0,4
14,1,5
14,2,9
14,3,5
14,4,2
14,5,6
14,6,5
15,0,5
15,1,5
15,2,4
15,3,4
15,4,3
15,5,8
15,6,7
16,0,4
16,1,4
16,2,3
16,3,8
16,4,5
16,5,5
16,6,7
17,0,4
17,1,8
17,2,4
17,3,6
17,4,7
17,5,2
17,6,5
18,0,3
18,1,6
18,2,6
18,3,4
18,4,7
18,5,5
18,6,5
19,0,4
19,1,4
19,2,5
19,3,7
19,4,6
19,5,9
19,6,1
20,0,3
20,1,4
20,2,9
20,3,4
20,4,6
20,5,9
20,6,1
21,0,4
21,1,1
21,2,8
21,3,4
21,4,8
21,5,9
21,6,2
22,0,7
22,1,4
22,2,6
22,3,3
22,4,9
22,5,2
22,6,5
23,0,4
23,1,3
23,2,8
23,3,4
23,4,6
23,5,7
23,6,4
24,0,4
24,1,9
24,2,8
24,3,1
24,4,5
24,5,4
24,6,5
25,0,4
25,1,5
25,2,7
25,3,4
25,4,7
25,5,6
25,6,3
26,0,8
26,1,3
26,2,7
26,3,5
26,4,1
26,5,5
26,6,7
27,0,2
27,1,4
27,2,6
27,3,8
27,4,9
27,5,4
27,6,3
28,0,7
28,1,9
28,2,2
28,3,4
28,4,9
28,5,2
28,6,3
29,0,6
29,1,1
29,2,3
29,3,7
29,4,6
29,5,3
29,6,10
30,0,0
30,1,9
30,2,2
30,3,5
30,4,10
30,5,3
30,6,7
31,0,6
31,1,3
31,2,7
31,3,7
31,4,5
31,5,3
31,6,5
