Time Step,Cluster,Dyad Count
0,0,4
0,1,10
0,2,2
0,3,6
0,4,3
0,5,3
0,6,1
0,7,2
0,8,5
1,0,2
1,1,7
1,2,1
1,3,2
1,4,6
1,5,5
1,6,7
1,7,3
1,8,3
2,0,2
2,1,6
2,2,10
2,3,2
2,4,3
2,5,4
2,6,4
2,7,1
2,8,4
3,0,3
3,1,6
3,2,1
3,3,3
3,4,5
3,5,2
3,6,8
3,7,6
3,8,2
4,0,6
4,1,4
4,2,2
4,3,5
4,4,4
4,5,2
4,6,6
4,7,4
4,8,3
5,0,6
5,1,6
5,2,1
5,3,2
5,4,7
5,5,5
5,6,2
5,7,3
5,8,4
6,0,4
6,1,4
6,2,3
6,3,1
6,4,8
6,5,4
6,6,6
6,7,5
6,8,1
7,0,2
7,1,7
7,2,3
7,3,6
7,4,4
7,5,1
7,6,4
7,7,2
7,8,7
8,0,2
8,1,9
8,2,6
8,3,3
8,4,4
8,5,2
8,6,4
8,7,4
8,8,2
9,0,0
9,1,3
9,2,3
9,3,3
9,4,6
9,5,5
9,6,6
9,7,8
9,8,2
10,0,3
10,1,4
10,2,4
10,3,3
10,4,2
10,5,3
10,6,5
10,7,4
10,8,8
11,0,4
11,1,3
11,2,5
11,3,7
11,4,3
11,5,4
11,6,3
11,7,5
11,8,2
12,0,2
12,1,5
12,2,6
12,3,4
12,4,5
12,5,3
12,6,4
12,7,2
12,8,5
13,0,3
13,1,5
13,2,4
13,3,5
13,4,5
13,5,5
13,6,4
13,7,3
13,8,2
14,0,6
14,1,5
14,2,2
14,3,3
14,4,2
14,5,5
14,6,1
14,7,6
14,8,6
15,0,7
15,1,6
15,2,5
15,3,6
15,4,1
15,5,2
15,6,3
15,7,5
15,8,1
16,0,4
16,1,3
16,2,8
16,3,8
16,4,2
16,5,0
16,6,4
16,7,6
16,8,1
17,0,2
17,1,3
17,2,5
17,3,7
17,4,2
17,5,4
17,6,7
17,7,4
17,8,2
18,0,3
18,1,5
18,2,4
18,3,3
18,4,6
18,5,2
18,6,5
18,7,5
18,8,3
19,0,1
19,1,1
19,2,8
19,3,4
19,4,6
19,5,3
19,6,5
19,7,4
19,8,4
20,0,1
20,1,4
20,2,4
20,3,3
20,4,2
20,5,7
20,6,6
20,7,6
20,8,3
21,0,4
21,1,3
21,2,4
21,3,0
21,4,2
21,5,4
21,6,6
21,7,8
21,8,5
22,0,2
22,1,3
22,2,1
22,3,7
22,4,7
22,5,3
22,6,7
22,7,3
22,8,3
23,0,4
23,1,5
23,2,5
23,3,5
23,4,4
23,5,4
23,6,4
23,7,4
23,8,1
24,0,2
24,1,8
24,2,3
24,3,3
24,4,5
24,5,5
24,6,5
24,7,2
24,8,3
25,0,2
25,1,5
25,2,5
25,3,3
25,4,7
25,5,2
25,6,4
25,7,5
25,8,3
26,0,8
26,1,7
26,2,2
26,3,4
26,4,6
26,5,3
26,6,1
26,7,2
26,8,3
27,0,3
27,1,6
27,2,6
27,3,2
27,4,7
27,5,1
27,6,4
27,7,5
27,8,2
28,0,3
28,1,4
28,2,2
28,3,5
28,4,7
28,5,2
28,6,8
28,7,4
28,8,1
29,0,2
29,1,1
29,2,3
29,3,9
29,4,4
29,5,8
29,6,4
29,7,2
29,8,3
30,0,3
30,1,4
30,2,2
30,3,8
30,4,5
30,5,4
30,6,6
30,7,2
30,8,2
31,0,4
31,1,2
31,2,3
31,3,6
31,4,3
31,5,7
31,6,4
31,7,2
31,8,5
