Time Step,Cluster,Dyad Count
0,0,0
0,1,2
0,2,2
0,3,4
0,4,4
0,5,5
0,6,8
0,7,4
0,8,2
0,9,5
1,0,3
1,1,2
1,2,4
1,3,5
1,4,2
1,5,4
1,6,3
1,7,8
1,8,3
1,9,2
2,0,4
2,1,3
2,2,1
2,3,6
2,4,3
2,5,3
2,6,3
2,7,5
2,8,4
2,9,4
3,0,3
3,1,2
3,2,3
3,3,3
3,4,3
3,5,3
3,6,2
3,7,9
3,8,4
3,9,4
4,0,2
4,1,3
4,2,1
4,3,2
4,4,7
4,5,2
4,6,1
4,7,6
4,8,8
4,9,4
5,0,1
5,1,3
5,2,3
5,3,7
5,4,5
5,5,3
5,6,2
5,7,3
5,8,4
5,9,5
6,0,6
6,1,0
6,2,0
6,3,2
6,4,4
6,5,3
6,6,2
6,7,12
6,8,3
6,9,4
7,0,2
7,1,4
7,2,2
7,3,3
7,4,1
7,5,2
7,6,4
7,7,8
7,8,5
7,9,5
8,0,1
8,1,4
8,2,7
8,3,4
8,4,2
8,5,3
8,6,2
8,7,8
8,8,4
8,9,1
9,0,5
9,1,3
9,2,0
9,3,10
9,4,0
9,5,1
9,6,0
9,7,8
9,8,4
9,9,5
10,0,2
10,1,3
10,2,2
10,3,4
10,4,4
10,5,4
10,6,3
10,7,4
10,8,6
10,9,4
11,0,1
11,1,4
11,2,2
11,3,6
11,4,0
11,5,2
11,6,9
11,7,7
11,8,1
11,9,4
12,0,5
12,1,6
12,2,2
12,3,1
12,4,3
12,5,3
12,6,3
12,7,3
12,8,7
12,9,3
13,0,2
13,1,6
13,2,4
13,3,1
13,4,5
13,5,2
13,6,2
13,7,6
13,8,4
13,9,4
14,0,1
14,1,2
14,2,2
14,3,2
14,4,6
14,5,2
14,6,5
14,7,10
14,8,4
14,9,2
15,0,4
15,1,5
15,2,5
15,3,1
15,4,0
15,5,7
15,6,4
15,7,6
15,8,2
15,9,2
16,0,2
16,1,3
16,2,3
16,3,4
16,4,6
16,5,6
16,6,2
16,7,4
16,8,2
16,9,4
17,0,2
17,1,1
17,2,3
17,3,4
17,4,9
17,5,5
17,6,1
17,7,5
17,8,5
17,9,1
18,0,3
18,1,3
18,2,6
18,3,3
18,4,4
18,5,4
18,6,3
18,7,5
18,8,3
18,9,2
19,0,2
19,1,2
19,2,4
19,3,5
19,4,4
19,5,4
19,6,2
19,7,6
19,8,6
19,9,1
20,0,4
20,1,1
20,2,1
20,3,4
20,4,2
20,5,3
20,6,2
20,7,8
20,8,8
20,9,3
21,0,2
21,1,2
21,2,7
21,3,1
21,4,5
21,5,0
21,6,1
21,7,8
21,8,7
21,9,3
22,0,0
22,1,3
22,2,3
22,3,5
22,4,3
22,5,3
22,6,5
22,7,7
22,8,4
22,9,3
23,0,4
23,1,5
23,2,3
23,3,6
23,4,4
23,5,2
23,6,4
23,7,6
23,8,2
23,9,0
24,0,2
24,1,7
24,2,5
24,3,4
24,4,3
24,5,2
24,6,3
24,7,5
24,8,3
24,9,2
25,0,4
25,1,4
25,2,1
25,3,3
25,4,5
25,5,4
25,6,6
25,7,4
25,8,2
25,9,3
26,0,3
26,1,3
26,2,6
26,3,4
26,4,3
26,5,4
26,6,6
26,7,0
26,8,5
26,9,2
27,0,5
27,1,2
27,2,3
27,3,1
27,4,4
27,5,3
27,6,8
27,7,4
27,8,4
27,9,2
28,0,4
28,1,3
28,2,4
28,3,2
28,4,6
28,5,3
28,6,4
28,7,2
28,8,4
28,9,4
29,0,2
29,1,3
29,2,2
29,3,4
29,4,2
29,5,7
29,6,6
29,7,6
29,8,2
29,9,2
30,0,6
30,1,4
30,2,4
30,3,3
30,4,4
30,5,2
30,6,3
30,7,7
30,8,3
30,9,0
31,0,2
31,1,2
31,2,5
31,3,4
31,4,3
31,5,3
31,6,2
31,7,9
31,8,4
31,9,2
32,0,2
32,1,3
32,2,6
32,3,5
32,4,1
32,5,5
32,6,5
32,7,4
32,8,5
32,9,0
33,0,4
33,1,4
33,2,6
33,3,3
33,4,4
33,5,3
33,6,2
33,7,5
33,8,3
33,9,2
34,0,4
34,1,7
34,2,6
34,3,4
34,4,3
34,5,2
34,6,1
34,7,3
34,8,2
34,9,4
35,0,0
35,1,4
35,2,1
35,3,3
35,4,3
35,5,3
35,6,4
35,7,11
35,8,6
35,9,1
36,0,1
36,1,2
36,2,8
36,3,4
36,4,3
36,5,2
36,6,2
36,7,7
36,8,5
36,9,2
37,0,3
37,1,5
37,2,4
37,3,0
37,4,5
37,5,7
37,6,2
37,7,2
37,8,2
37,9,6
38,0,1
38,1,6
38,2,2
38,3,3
38,4,5
38,5,6
38,6,3
38,7,3
38,8,4
38,9,3
39,0,3
39,1,2
39,2,5
39,3,5
39,4,6
39,5,4
39,6,3
39,7,2
39,8,4
39,9,2
40,0,5
40,1,4
40,2,4
40,3,2
40,4,3
40,5,3
40,6,1
40,7,8
40,8,3
40,9,3
41,0,1
41,1,5
41,2,3
41,3,7
41,4,2
41,5,3
41,6,4
41,7,6
41,8,5
41,9,0
42,0,5
42,1,2
42,2,6
42,3,4
42,4,2
42,5,0
42,6,6
42,7,3
42,8,6
42,9,2
43,0,2
43,1,5
43,2,5
43,3,2
43,4,2
43,5,2
43,6,5
43,7,6
43,8,4
43,9,3
44,0,3
44,1,6
44,2,2
44,3,4
44,4,4
44,5,2
44,6,4
44,7,4
44,8,3
44,9,4
45,0,2
45,1,4
45,2,2
45,3,4
45,4,4
45,5,8
45,6,6
45,7,4
45,8,0
45,9,2
46,0,3
46,1,6
46,2,3
46,3,5
46,4,4
46,5,3
46,6,2
46,7,7
46,8,1
46,9,2
47,0,2
47,1,2
47,2,7
47,3,1
47,4,2
47,5,1
47,6,6
47,7,8
47,8,3
47,9,4
48,0,2
48,1,3
48,2,5
48,3,4
48,4,4
48,5,3
48,6,3
48,7,6
48,8,4
48,9,2
49,0,3
49,1,4
49,2,3
49,3,2
49,4,6
49,5,2
49,6,4
49,7,5
49,8,5
49,9,2
50,0,4
50,1,4
50,2,2
50,3,2
50,4,7
50,5,2
50,6,3
50,7,3
50,8,7
50,9,2
51,0,5
51,1,6
51,2,4
51,3,3
51,4,3
51,5,3
51,6,2
51,7,4
51,8,2
51,9,4
52,0,4
52,1,2
52,2,2
52,3,1
52,4,4
52,5,4
52,6,7
52,7,7
52,8,4
52,9,1
53,0,0
53,1,3
53,2,5
53,3,8
53,4,2
53,5,5
53,6,2
53,7,4
53,8,4
53,9,3
54,0,3
54,1,6
54,2,6
54,3,8
54,4,3
54,5,4
54,6,2
54,7,0
54,8,2
54,9,2
55,0,3
55,1,5
55,2,4
55,3,3
55,4,6
55,5,0
55,6,2
55,7,9
55,8,1
55,9,3
56,0,1
56,1,2
56,2,4
56,3,0
56,4,5
56,5,3
56,6,4
56,7,8
56,8,4
56,9,5
57,0,3
57,1,3
57,2,2
57,3,4
57,4,6
57,5,3
57,6,5
57,7,5
57,8,2
57,9,3
58,0,5
58,1,5
58,2,4
58,3,4
58,4,5
58,5,2
58,6,2
58,7,4
58,8,3
58,9,2
59,0,2
59,1,6
59,2,5
59,3,4
59,4,3
59,5,4
59,6,2
59,7,2
59,8,5
59,9,3
60,0,1
60,1,4
60,2,5
60,3,1
60,4,6
60,5,3
60,6,6
60,7,3
60,8,3
60,9,4
61,0,1
61,1,4
61,2,4
61,3,4
61,4,4
61,5,3
61,6,3
61,7,4
61,8,8
61,9,1
62,0,3
62,1,4
62,2,7
62,3,0
62,4,2
62,5,6
62,6,3
62,7,3
62,8,6
62,9,2
63,0,4
63,1,2
63,2,4
63,3,3
63,4,3
63,5,3
63,6,4
63,7,4
63,8,5
63,9,4
64,0,4
64,1,7
64,2,3
64,3,6
64,4,0
64,5,2
64,6,3
64,7,4
64,8,7
64,9,0
65,0,2
65,1,5
65,2,1
65,3,1
65,4,4
65,5,4
65,6,3
65,7,6
65,8,7
65,9,3
66,0,3
66,1,2
66,2,3
66,3,3
66,4,5
66,5,5
66,6,3
66,7,6
66,8,5
66,9,1
67,0,4
67,1,2
67,2,3
67,3,2
67,4,2
67,5,5
67,6,3
67,7,6
67,8,5
67,9,4
68,0,5
68,1,3
68,2,4
68,3,7
68,4,2
68,5,3
68,6,0
68,7,7
68,8,3
68,9,2
69,0,3
69,1,4
69,2,4
69,3,3
69,4,1
69,5,4
69,6,1
69,7,6
69,8,5
69,9,5
70,0,6
70,1,5
70,2,9
70,3,2
70,4,3
70,5,2
70,6,2
70,7,1
70,8,2
70,9,4
71,0,3
71,1,1
71,2,4
71,3,2
71,4,7
71,5,1
71,6,3
71,7,10
71,8,3
71,9,2
72,0,3
72,1,2
72,2,3
72,3,3
72,4,4
72,5,9
72,6,2
72,7,5
72,8,2
72,9,3
73,0,5
73,1,1
73,2,2
73,3,5
73,4,1
73,5,3
73,6,2
73,7,5
73,8,10
73,9,2
74,0,3
74,1,1
74,2,2
74,3,3
74,4,5
