Time Step,Cluster,Dyad Count
62,4,3
62,5,8
63,0,4
63,1,7
63,2,4
63,3,8
63,4,7
63,5,6
64,0,7
64,1,2
64,2,5
64,3,5
64,4,9
64,5,8
65,0,6
65,1,5
65,2,2
65,3,7
65,4,11
65,5,5
66,0,5
66,1,6
66,2,3
66,3,4
66,4,11
66,5,7
67,0,3
67,1,2
67,2,7
67,3,8
67,4,10
67,5,6
68,0,5
68,1,7
68,2,4
68,3,5
68,4,6
68,5,9
69,0,4
69,1,4
69,2,6
69,3,6
69,4,6
69,5,10
70,0,4
70,1,6
70,2,6
70,3,8
70,4,6
70,5,6
71,0,5
71,1,11
71,2,3
71,3,2
71,4,10
71,5,5
72,0,2
72,1,9
72,2,7
72,3,2
72,4,10
72,5,6
73,0,7
73,1,5
73,2,6
73,3,3
73,4,4
73,5,11
74,0,4
74,1,3
74,2,5
74,3,8
74,4,9
74,5,7
75,0,3
75,1,6
75,2,7
75,3,7
75,4,8
75,5,5
76,0,7
76,1,6
76,2,4
76,3,5
76,4,9
76,5,5
77,0,5
77,1,8
77,2,7
77,3,8
77,4,5
77,5,3
78,0,8
78,1,5
78,2,7
78,3,4
78,4,7
78,5,5
79,0,6
79,1,4
79,2,4
79,3,4
79,4,10
79,5,8
80,0,3
80,1,9
80,2,4
80,3,5
80,4,9
80,5,6
81,0,3
81,1,6
81,2,6
81,3,7
81,4,7
81,5,7
82,0,8
82,1,7
82,2,2
82,3,6
82,4,10
82,5,3
83,0,9
83,1,6
83,2,5
83,3,7
83,4,5
83,5,4
84,0,4
84,1,8
84,2,8
84,3,12
84,4,3
84,5,1
85,0,5
85,1,5
85,2,11
85,3,3
85,4,10
85,5,2
86,0,9
86,1,3
86,2,4
86,3,6
86,4,5
86,5,9
87,0,5
87,1,5
87,2,4
87,3,9
87,4,7
87,5,6
88,0,4
88,1,4
88,2,3
88,3,6
88,4,9
88,5,10
89,0,6
89,1,7
89,2,3
89,3,6
89,4,8
89,5,6
90,0,6
90,1,8
90,2,4
90,3,5
90,4,7
90,5,6
91,0,5
91,1,5
91,2,5
91,3,7
91,4,7
91,5,7
92,0,4
92,1,4
92,2,4
92,3,7
92,4,8
92,5,9
93,0,4
93,1,7
93,2,6
93,3,4
93,4,7
93,5,8
94,0,3
94,1,6
94,2,4
94,3,8
94,4,9
94,5,6
95,0,3
95,1,2
95,2,5
95,3,6
95,4,8
95,5,12
96,0,6
96,1,6
96,2,8
96,3,6
96,4,6
96,5,4
97,0,5
97,1,11
97,2,5
97,3,6
97,4,6
97,5,3
98,0,7
98,1,7
98,2,2
98,3,7
98,4,6
98,5,7
99,0,7
99,1,6
99,2,4
99,3,3
99,4,8
99,5,8
100,0,5
100,1,3
100,2,7
100,3,7
100,4,9
100,5,5
101,0,6
101,1,7
101,2,11
101,3,5
101,4,4
101,5,3
102,0,3
102,1,9
102,2,6
102,3,3
102,4,7
102,5,8
103,0,2
103,1,5
103,2,6
103,3,6
103,4,9
103,5,8
104,0,5
104,1,6
104,2,2
104,3,4
104,4,10
104,5,9
105,0,5
105,1,5
105,2,4
105,3,11
105,4,6
105,5,5
106,0,7
106,1,3
106,2,2
106,3,5
106,4,9
106,5,10
107,0,4
107,1,8
107,2,3
107,3,6
107,4,8
107,5,7
108,0,6
108,1,3
108,2,5
108,3,5
108,4,10
108,5,7
109,0,3
109,1,3
109,2,9
109,3,6
109,4,7
109,5,8
110,0,6
110,1,5
110,2,7
110,3,5
110,4,7
110,5,6
111,0,6
111,1,6
111,2,7
111,3,4
111,4,7
111,5,6
112,0,8
112,1,4
112,2,5
112,3,4
112,4,10
112,5,5
113,0,3
113,1,6
113,2,3
113,3,7
113,4,10
113,5,7
114,0,4
114,1,5
114,2,6
114,3,5
114,4,7
114,5,9
115,0,2
115,1,10
115,2,4
115,3,6
115,4,7
115,5,7
116,0,3
116,1,9
116,2,1
116,3,9
116,4,8
116,5,6
117,0,3
117,1,5
117,2,6
117,3,2
117,4,14
117,5,6
118,0,6
118,1,8
118,2,5
118,3,2
118,4,7
118,5,8
119,0,7
119,1,7
119,2,5
119,3,5
119,4,8
119,5,4
120,0,7
120,1,8
120,2,3
120,3,5
120,4,6
120,5,7
121,0,7
121,1,5
121,2,5
121,3,4
121,4,10
121,5,5
122,0,7
122,1,8
122,2,4
122,3,2
122,4,6
122,5,9
123,0,2
123,1,6
123,2,6
123,3,3
123,4,10
123,5,9
124,0,0
124,1,8
124,2,5
124,3,5
124,4,8
124,5,10
125,0,7
125,1,1
125,2,5
125,3,6
125,4,11
125,5,6
126,0,3
126,1,7
126,2,7
126,3,4
126,4,9
126,5,6
127,0,5
127,1,8
127,2,7
127,3,5
127,4,6
127,5,5
